Exports of goods and services (current US$)	Exports of goods and services (constant LCU)	Gross fixed capital formation (current US$)	Gross fixed capital formation (constant LCU)	Gross capital formation (current LCU)	Gross capital formation (constant LCU)	Imports of goods and services (constant LCU)	Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant LCU)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (constant LCU)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (constant LCU)	Services, etc., value added (current US$)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (constant LCU)	Adjusted savings: education expenditure (current US$)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: energy depletion (current US$)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: net national savings (current US$)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (current US$)	Exports as a capacity to import (constant LCU)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	GDP per capita (constant LCU)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Income
4170803424	4583573328	1700425018	1815859715	1560480429	1751359543	4622630667	299908452	269797643.4	351231383.4	869310764.6	782031963.8	754553476.6	863654909.3	1444189448	1299192827	1260874833	1654473597	3231676267	3096942035	4417835761	303377326.8	98067177	13645398.22	618515296.9	NaN	17189151.95	14619178.6	621448567.7	4866060036	4445610438	781304988.7	795924167.3	4074485868	69.55949095	21724768.33	121731862	4975774167	4476206441	4594804281	6423540741	5593921752	5032292008	5187563539	7234515289	11731026628	14411888420	5219.120567	1173535595	1055712621	1203214744	5138700000	6725427829	NaN	5526976502	4972068061	5117749674	7155404124	11590635584	NaN	3692.044528	5162.048228	8360	1254891216	1128900138	6638848779	-66945250.11	-60223947	-86579050.79	618147584.5	556085567	810974548	84647684.53	76149057	-86579050.79	-509087459.5	0.8996	14.07466667	0.428972857	0.47684844	0.48269653	NaN	3
1038493286	5739626498	1706912460	13611099583	11747000000	13611099583	13685383056	3973254254	27344002000	29161585000	373128709.9	2567878000	362562792.9	2954213000	908663448.9	6253437000	850132494.4	6927000000	2677190843	2439901284	19880941000	274245812.5	28759379.61	681834210.9	602294504.5	NaN	NaN	22350093.31	995837758.2	6718971723	6426565422	537246953.4	559597046.7	8587836775	92.94680468	-839744620.6	-334535236.2	7559108546	52021911000	6868956250	55969526000	8069437011	55534000000	7332697407	59748154000	26529437180	30999469794	960.980308	1090486261	7504744621	8513553301	7682200000	62596364277	8130616763	8003100438	55077470602	7269247774	59231155068	26311346138	130	116.9174861	952.6649751	420	1598239329	10999109701	62105191505	-66336572.49	-456529397.5	-491172772.5	510328464.8	3512089000	3778628000	577700000	3975741028	4277437016	2848210277	6.882016667	7.115908333	2.093297329	0.304169175	2.396257885	NaN	0
50057854918	42277931476	25330440587	25924027943	23753000000	26722687884	37718580979	3899643970	3505000000	3530012268	29157765910	26207000000	22842270131	21436996999	38670449488	34757000000	32085557238	32702140827	69737427681	60508744843	74135179496	8158259461	326002566.3	NaN	20073431242	6732161.092	NaN	92077938	12850081655	1.06692E+11	93388995175	20583528451	20675606389	47712393033	92.3202222	-683000000	-2026824727	1.12308E+11	1.00942E+11	96220626147	1.10367E+11	1.29763E+11	1.16631E+11	1.11288E+11	1.26333E+11	1.16338E+11	1.29276E+11	24514.0488	36912550067	33177000000	36716499939	1.1466E+11	1.31768E+11	1.28088E+11	1.26772E+11	1.13943E+11	1.08621E+11	1.2328E+11	1.13657E+11	24850	21077.20659	23921.59063	22050	32923512897	29591653392	1.28856E+11	-2990654206	-2688000000	-2911604777	17455496217	15689000000	15965768894	-995772140.6	-895000000	-2911604777	5434461558	0.8988	5.344065833	1.00251617	1.115394048	1.096030851	101.6241667	3
3.88777E+11	3.47779E+11	2.54988E+11	2.59417E+11	2.39882E+11	2.68056E+11	3.23031E+11	42080275739	37847000000	34640105824	NaN	NaN	NaN	NaN	3.06862E+11	2.75992E+11	2.52173E+11	2.77542E+11	9.60605E+11	8.27552E+11	1.02428E+12	74881594520	2340207986	NaN	1.78031E+11	NaN	166193553.4	263696052.7	1.28969E+11	1.30687E+12	1.10978E+12	2.01081E+11	2.01344E+11	3.57231E+11	89.1747837	700000	63246589	1.30955E+12	1.17781E+12	1.11252E+12	1.33646E+12	1.46887E+12	1.3211E+12	1.23849E+12	1.48148E+12	1.36664E+12	1.60449E+12	24568.79366	3.03934E+11	2.73358E+11	3.02256E+11	1.2466E+12	1.49093E+12	1.5115E+12	1.48171E+12	1.33265E+12	1.24938E+12	1.49454E+12	1.37858E+12	25070	20719.67399	24785.42056	22860	3.03639E+11	2.73093E+11	1.50388E+12	12837558372	11546100000	12947718538	1.59325E+11	1.43297E+11	1.45015E+11	-15217144763	-13686300000	12947718538	9451860661	0.8994	5.899515667	0.9666806	1.074806093	0.987095025	100.9349922	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3796825.462	NaN	150397493.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1105688873	7409000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1139938515	7638500000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34249641.83	229500000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.7008	6.700826667	NaN	NaN	NaN	NaN	3
2125394942	9.16392E+11	1722150689	6.37689E+11	1.0463E+12	6.67989E+11	6.79675E+11	314767102.9	1.857E+11	1.367E+11	251542477.5	1.484E+11	211435511.1	1.222E+11	1934198929	1.1411E+12	3637260422	9.117E+11	2234388772	1929588525	8.469E+11	133822824.5	9334736.634	NaN	511466443.1	NaN	829950100	NaN	641334025	2626831750	2281054434	-64059881.17	-64059881.17	6.63413E+11	139.5557432	-12400020480	NaN	NaN	NaN	NaN	NaN	4483354804	2.645E+12	5671730279	1.8953E+12	15677809021	18319414916	1609000.829	1721409961	1.01556E+12	6.51726E+11	4516900000	1.64232E+12	4615081218	3968248293	2.34111E+12	5361336681	1.70693E+12	13876537015	3920	4551.466872	1449084.918	11780	1152868574	6.80146E+11	1.42456E+12	-515106510.6	-3.03892E+11	-2.17757E+11	NaN	NaN	NaN	-34041290.93	-20083000000	-12448652751	-2.52979E+11	589.96	589.9517746	168.7097984	0.285968199	495.8934276	105.1399143	2
3.86204E+11	2.40814E+11	2.58973E+11	1.718E+11	1.61753E+11	1.75123E+11	2.4782E+11	15273269294	9222000000	6957139345	2.51809E+11	1.52042E+11	NaN	NaN	3.69237E+11	2.22945E+11	3.46873E+11	2.52575E+11	9.10682E+11	8.44895E+11	6.36511E+11	78337397002	3169929722	NaN	1.63895E+11	NaN	10610248720	1520624135	92241450764	1.29542E+12	1.21678E+12	1.55669E+11	1.5719E+11	2.40726E+11	87.44181237	-3000000	2217844102	1.29519E+12	7.82037E+11	1.20372E+12	8.96044E+11	1.45603E+12	8.79152E+11	1.36429E+12	1.00541E+12	1.36338E+12	1.58041E+12	17190.33838	2.5651E+11	1.54881E+11	1.68029E+11	1.3568E+12	1.00533E+12	1.38738E+12	1.46992E+12	8.87539E+11	1.37728E+12	1.015E+12	1.37639E+12	23720	23548.49329	17354.19403	23530	2.56523E+11	1.54888E+11	1.01492E+12	13890361047	8387000000	9591521232	1.6084E+11	97115000000	1.0937E+11	-7890029811	-4764000000	9591521232	-87926770.53	0.6038	0.603823594	0.644832557	1.067957199	0.672551109	96.29330244	3
594736034.1	NaN	923372150.4	NaN	1364527304	NaN	NaN	948307965.5	1317974216	1244034870	307349699.6	427159735.1	261478772.2	393850756.8	787660109.1	1094703147	631736546.3	1002835756	1704525795	1442651766	1947810596	162634742	28381794.75	NaN	371557726.7	1356505.608	5807987.071	90758722.14	263864415.7	3426454790	NaN	300194148.2	390952870.3	NaN	113.9276987	-86674298.84	NaN	3440493870	4781655722	2769513592	4194681221	3613500142	5022102722	2918521769	4408149010	9031484072	10553228694	982.3611103	235645274.9	327503730.5	NaN	3321500000	NaN	3701252845	3805177009	5288498427	NaN	NaN	9510556026	820	NaN	NaN	2120	635422142.5	883120284	NaN	191676867.6	266395705.1	NaN	173006271.8	240447000	217361610.3	207631123.2	288569195.5	NaN	NaN	1.389816667	1.389816667	0.556066166	0.400100373	0.572337622	108.2	1
2531551249	NaN	1671456113	NaN	399700000	NaN	NaN	2691701170	622900000	NaN	671736951.2	155450000	NaN	NaN	1888425636	437010000	NaN	NaN	2110148524	NaN	NaN	208553948.9	36667684.57	190785187.6	657972620.7	2255387.558	NaN	7863450.227	690400773.5	6471305658	NaN	661487059.5	669350509.7	NaN	13.61857837	NaN	NaN	6690275329	1548230000	NaN	NaN	7474018854	1729600000	4597598580	12700297728	16161986378	18885172917	694.722347	766277441.2	177328086.6	NaN	4.735E+13	NaN	7114458148	7322318854	1694494346	NaN	NaN	15833946888	390	NaN	NaN	870	1348477441	312057893.9	NaN	-151700000	-35105654.02	NaN	783743524.2	181370000	19300	741700000	171640498.3	NaN	NaN	0.23141499	0.231165901	0.107016549	0.462444323	0.152038047	142.2546479	1
763846910	7.52927E+11	649807850.8	7.29857E+11	8.62703E+11	7.84125E+11	1.08334E+12	754129703.5	9.32731E+11	7.4003E+11	131659796.5	1.62841E+11	102215151	1.57706E+11	1107171722	1.36939E+12	862354208.4	1.26111E+12	1573237936	1320725605	2.09584E+12	69197515.12	7111181.391	20122238.87	319198835.7	115268584.1	NaN	8952617.319	168515112.2	3005286326	2529776738	86308120.72	95260738.04	8.56514E+11	104.1435166	2679183218	NaN	3434539362	4.24795E+12	2734743468	4.09699E+12	3588375984	4.43822E+12	2918504398	4.26164E+12	4439833508	5187915740	525307.4311	495224063	6.12509E+11	5.57298E+11	2999900000	4.36522E+12	3702895138	3459875984	4.27928E+12	2810860080	4.10597E+12	4280842754	460	346.4786574	506119.3369	530	487764063	6.03282E+11	4.20956E+12	-128500000	-1.58933E+11	-1.55666E+11	153836622.7	1.9027E+11	1.6465E+11	22173895	27425374585	26861696623	1.03587E+11	1236.831625	1236.83175	999.6358854	0.808223096	NaN	NaN	0
212639014	5721697048	41042908.27	2796416039	436823777	NaN	9185017074	161364512	1717418638	3049164776	63387210.59	674636421	51416220	799151342.7	50183273.68	534105600.1	45245949.38	1714688187	656019199.7	559835131.8	7481944096	12031608.24	1342523.92	846671.8868	35775183.26	NaN	NaN	2177310.88	NaN	359933759.6	363399343.7	NaN	NaN	8136845030	67.63848097	-3154403.136	NaN	867566985.4	9233602182	712837039	12209444869	840285268.9	8943240145	700802893.6	13222118558	1561104487	1824140145	10793.1785	13651177.3	145290845.1	1443358990	418929000	15637266541	820389700.3	814984155.3	8673957863	677759515.2	12735577856	1514099400	670	553.2532017	10396.01668	1240	NaN	NaN	15196928956	-25301113.58	-269282281.9	-440337585.6	NaN	NaN	903008773.6	17750494.56	188920288.6	NaN	2415147983	10.6431	10.6431	5.728790239	0.53826331	7.443904714	197.0741667	0
29820113.54	NaN	23401987.55	NaN	13806040000	NaN	NaN	126798537.4	74805000000	NaN	18876124.75	11136000000	NaN	NaN	25763130.4	15199000000	NaN	NaN	50697379.24	NaN	NaN	NaN	1237639.239	NaN	16102108.65	NaN	NaN	1921079.763	NaN	176255452.2	NaN	NaN	NaN	NaN	45.69685153	NaN	NaN	203259047	1.19913E+11	NaN	NaN	206457614.5	1.218E+11	185921810.7	2.66539E+11	1049722148	1226593304	223309.7356	-20778180.66	-12258120923	NaN	193404000	NaN	184428774	192357560.8	1.13482E+11	NaN	NaN	978031216.7	150	NaN	NaN	820	NaN	NaN	NaN	-14100053.68	-8318349231	NaN	3198567.476	1887000000	NaN	18700000	11032094920	NaN	NaN	589.9516	589.9517746	116.0307042	0.196678345	298.1493689	NaN	0
463766858.2	NaN	417481619.7	NaN	2.46294E+11	NaN	NaN	97965663.62	57795000000	NaN	NaN	NaN	NaN	NaN	300194117.6	1.771E+11	NaN	NaN	53465681.79	NaN	NaN	6854967.763	964939.0678	NaN	44522085.73	NaN	199131938	35955.63853	NaN	161294450	NaN	NaN	NaN	NaN	48.33579194	139804156.2	NaN	451625463	2.66437E+11	NaN	NaN	455800102.9	2.689E+11	781365388.1	5.56317E+11	2408657815	2814500537	1139901.789	90505644.08	53393949533	NaN	NaN	NaN	459751941.4	404948473.7	2.389E+11	NaN	NaN	2139934370	940	NaN	NaN	4380	NaN	NaN	NaN	-50851629.18	-30000000000	NaN	4174639.894	2462835485	NaN	4399819.675	2595680657	NaN	NaN	589.9516	589.9517746	111.6389378	0.189234062	359.1773583	76.51333333	3
26995509152	29321353436	27205832729	27665210741	26493033631	31142626414	44264969605	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3700077165	502313715.6	NaN	15670882288	4695357.278	17040101.02	1350799930	NaN	1.22644E+11	1.05315E+11	NaN	NaN	28511915906	80.04083545	-934634093.5	-951363750.2	1.20902E+11	1.04858E+11	1.02905E+11	1.31157E+11	1.35274E+11	1.17323E+11	1.15149E+11	1.46579E+11	1.77291E+11	2.05283E+11	13528.46199	15631335212	13557057029	15389572714	1.1643E+11	1.4577E+11	1.40967E+11	1.38337E+11	1.19979E+11	1.17744E+11	1.49873E+11	1.81304E+11	13010	10867.0884	13832.44034	16730	NaN	NaN	1.49088E+11	3062470546	2656080705	3318407023	14372595853	12465352383	15422473651	2557584054	2218192650	3318407023	-809437530.1	0.8673	295.529105	0.661757177	0.76300839	0.736991507	94.74166667	3
157407404.6	NaN	124738225.9	NaN	336793216	NaN	NaN	22422221.83	60540000	83758136.21	20011110.76	54030000	20608912.05	61182571.87	62588887.78	168990000	76287531.48	248193521	200240737.2	261762737.9	882188077.4	17148799.7	1090800.685	NaN	38392926.76	NaN	NaN	NaN	-4479561.826	NaN	NaN	NaN	NaN	NaN	65.91634281	NaN	NaN	285251846.8	770180000	363733600.4	1219952676	340814808.8	920200000	419291120.4	1396011916	637941436.6	745430299.2	13791.99474	27977777.28	75540000	NaN	NaN	NaN	302439667.4	317570364.8	857440000	NaN	NaN	594432194.5	2990	NaN	NaN	5870	33918518.43	91580001.39	NaN	-23244444.03	-62760000	NaN	55562961.98	150020000	183252270.7	29199999.48	78840000	NaN	NaN	2.700000048	2.7	1.442452155	0.534241529	2.143418028	106.5632786	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3041655.757	NaN	153778726.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	111.2840933	NaN	NaN	NaN	NaN	NaN	NaN	1149858127	7705000000	983653730.2	6923720877	NaN	NaN	123417.4844	NaN	NaN	NaN	NaN	NaN	1146643815	1120011063	7505000000	NaN	NaN	NaN	20440	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.700826667	6.700826667	NaN	NaN	NaN	NaN	3
3524141830	39763342843	3228328976	27383515673	21574360016	26601405782	53210657578	4545857158	29070756525	19342791562	2631209495	16826584722	2432479632	27380770522	3877642260	24797522250	3584771882	36654217384	10970172826	10141618144	67341124439	301787846.1	50071946.84	164071819.7	2043986608	46269.32963	55941046.89	38730386.3	314381605.4	16976461604	15875247666	307594376.8	346324763.1	36832173787	92.90814242	NaN	NaN	NaN	NaN	NaN	NaN	19393672244	1.24023E+11	17928907904	1.33489E+11	35392668892	41356096731	12448.70801	1806519504	11552692225	NaN	17979000000	1.30558E+11	17896778030	19240507348	1.23043E+11	17786137830	1.32416E+11	35113149139	1670	1658.666641	12348.57908	3270	2358654607	15083596214	NaN	-153164896.3	-979489511.7	NaN	6324312064	40443975647	NaN	705261366.8	4510146440	NaN	-2931169055	6.395	6.394653333	3.504187107	0.547957327	3.392446534	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
688346964.7	NaN	207515295.5	NaN	31234994176	NaN	NaN	208006971.1	31309000704	60283239088	56477922.06	8501000192	49510228.64	18014369454	185046414.2	27853000704	177478839.6	84740872035	208006971.1	226564451.7	96265655714	35716333.56	9460598.251	NaN	70510567.94	20010906.87	NaN	1254398.308	25331982.39	557290222	NaN	30332759.34	31587157.65	NaN	40.90956226	NaN	NaN	601060329.3	90470998016	583292777	2.40559E+11	717530696.5	1.08002E+11	701774515.6	2.64002E+11	1539808055	1799255407	361419.6152	121571896.8	18298880000	NaN	701770000	NaN	646148937.1	647811696.8	97507966976	NaN	NaN	1390192328	880	NaN	NaN	1900	95852897.15	14427681956	NaN	-69718999.7	-10494033920	NaN	116470353.6	17531000832	24353887933	43999998.91	6622835712	NaN	NaN	150.5189972	150.5191667	70.1399116	0.465987104	86.0824748	111.12	1
2.07835E+11	1.54928E+12	50189060079	3.17242E+11	3.7308E+11	2.98367E+11	1.63849E+12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5230935065	224432241	NaN	22748030026	NaN	NaN	NaN	27924929460	1.47337E+11	1.38972E+11	NaN	32934148474	1.64584E+12	122.483583	NaN	-3395000000	NaN	NaN	NaN	NaN	1.66909E+11	1.29276E+12	1.52759E+11	1.05546E+12	1.53455E+11	1.79312E+11	161293.9163	49096143915	3.80266E+11	2.2875E+12	1.5677E+11	1.15201E+12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96555112631	7.745333333	7.745333333	8.424360613	1.087669213	10.04502921	NaN	3
2414992614	60356458830	1467799114	27931494194	21784000000	28719980638	65455466565	848818316.1	11493000000	14994437139	826144756.3	11186000000	1347675480	20228608958	1360709010	18424000000	1908446571	28645783034	2226809453	3140370797	47136965665	177067475.5	26598755.17	NaN	313630684.8	4617881.354	NaN	11128506.9	1136530615	4674867091	6000323997	1271252947	1282381454	56188393920	68.51998624	NaN	NaN	4436336780	60068000000	6081931668	91289794341	5202215657	70438000000	6848714415	1.02799E+11	14812431758	17308227375	17239.48775	1210561300	16391000000	18901829341	6571000000	98631138455	4475891641	4993115657	67606786000	6580328657	98770733137	14217054771	750	1103.525043	16563.91089	2380	1450161300	19635184000	95027388455	-209100000	-2831214000	-3603750000	765878877.4	10370000000	11807611514	487500000	6600750000	6436514590	-4168064910	13.54	13.385015	4.755329925	0.351206051	6.239973543	NaN	1
8862348191	65764692005	5110731323	36534991043	32654453381	36671520618	79258715028	1444505182	9191819825	9790932772	4162893780	26489741993	3308713808	27388540286	6289208456	40020120169	4845231494	40107372738	13201467753	11496057848	95160918050	NaN	116799581.1	55952923.75	3829440070	NaN	121990127.2	108477626.8	116693175.2	20934787614	17622954585	NaN	NaN	66330518225	92.08659597	NaN	426615947.5	20935181391	1.33217E+11	17524097704	1.45059E+11	25106400616	1.5976E+11	20958526744	1.73488E+11	45421019865	53329028464	38544.41165	3404363075	21662983557	23743323812	18081000000	1.74054E+11	24142559767	24942170735	1.58715E+11	20820277636	1.72344E+11	45123904847	5360	4625.70043	38290.16045	10030	3946133246	25110429682	1.7291E+11	-164229880.7	-1045044000	-1144384648	4171219224	26542719290	28429173271	706000064	4492490207	4924260493	565826220	6.3633	6.363285667	3.517304532	0.5527485	4.128487988	96.77669353	3
372010252.5	2378000000	NaN	NaN	16382000000	2955000000	9614000000	NaN	NaN	3657000000	NaN	NaN	NaN	1018000000	NaN	NaN	NaN	1913000000	NaN	NaN	6326000000	NaN	7048250.582	32808221.59	335039151.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3575582469	496.7825881	-365101312	NaN	NaN	NaN	NaN	11896000000	3757500381	62997000000	3537035566	12681000000	8119945690	9488102196	1520.096598	348867719.6	5849000000	NaN	NaN	13878582469	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	785000000	NaN	NaN	NaN	1197582469	16.76566696	16.76566667	7.758303122	0.462749447	7.562138484	NaN	0
29609956390	7.15816E+12	11090468824	3.54036E+12	2.84269E+12	4.44157E+12	7.5315E+12	2754913286	5.90658E+11	5.08585E+11	9775446397	2.09587E+12	8055956174	2.89854E+12	13327452367	2.85743E+12	11223461759	4.21385E+12	25191264060	23353893037	9.6172E+12	1960669325	348112257.2	NaN	8734157850	3973275.152	190193457.9	150107569.8	1525332764	36389667348	33328549888	2793615530	2943723099	7.37975E+12	61.58925766	NaN	-32279764646	41273629714	8.84914E+12	36755406084	1.43396E+13	47951604854	1.02809E+13	43126100243	1.66927E+13	1.09224E+11	1.29809E+11	1625926.696	12649855023	2.71215E+12	4.28982E+12	44531000000	1.69143E+13	44982594271	45317991931	9.71625E+12	40716513206	1.57671E+13	1.03225E+11	4380	3965.931485	1535774.462	10050	10259490614	2.19965E+12	1.59975E+13	-2633612923	-5.64651E+11	-9.16801E+11	6677975140	1.43177E+12	2.35305E+12	178963161	38370000000	-9.16801E+11	2.216E+11	214.4016667	214.4016667	94.12664599	0.439020123	97.3703188	73.23894366	3
50555727070	6.60229E+14	24271332738	2.88892E+14	1.60327E+14	3.42854E+14	5.66615E+14	17259285185	1.72828E+14	2.08319E+14	23857255362	2.38897E+14	41570245026	3.50095E+14	43168320269	4.3227E+14	70189544293	5.91121E+14	35017942563	60993030033	5.1367E+14	1032368782	1202502871	NaN	4772309845	976177922.5	4642672042	532026983	16628958992	79672335650	1.34051E+11	10307947955	10839974938	6.94444E+14	72.72502172	-8388608	-1.07742E+12	NaN	NaN	NaN	1.30472E+15	95445548017	9.55754E+14	1.56048E+11	1.3142E+15	4.52984E+11	5.29308E+11	6323163.253	25316970051	2.53514E+14	4.27356E+14	1.6011E+11	1.34842E+15	1.3508E+11	90063495459	9.0186E+14	1.43405E+11	1.23794E+15	4.2744E+11	650	689.9812797	5956230.424	2060	21401268837	2.14304E+14	1.24694E+15	-5382052558	-5.38937E+13	-1.01474E+14	NaN	NaN	5.97277E+12	NaN	NaN	NaN	3.42147E+13	10013.59961	10013.6225	2109.907298	0.21070418	2576.111852	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	183214114.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	88.54372673	NaN	NaN	NaN	NaN	NaN	NaN	1382548250	836338000	1305639770	944548000	NaN	NaN	12615.84079	NaN	NaN	NaN	NaN	NaN	1408948066	1499242055	906929000	NaN	NaN	NaN	18820	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.604925	0.603823594	NaN	NaN	NaN	NaN	3
46426519477	2.3188E+12	1.01533E+11	5.55913E+12	4.36521E+12	5.6693E+12	3.48634E+12	1.02321E+11	4.30384E+12	5.09203E+12	59524429754	2.50373E+12	59286048417	3.21137E+12	1.02123E+11	4.29552E+12	1.01341E+11	5.69656E+12	1.92287E+11	1.89259E+11	1.00897E+13	15560140345	6131831168	3982462734	39743108238	935892929.1	4690540644	3467381585	54248533442	3.63343E+11	3.6626E+11	50600564727	54067946311	3.02926E+12	79.62989097	-1.67802E+11	-1.04995E+12	3.96732E+11	1.66874E+13	3.88572E+11	2.08783E+13	4.28741E+11	1.80338E+13	4.20921E+11	2.2647E+13	1.37727E+12	1.60933E+12	22236.26486	93809011920	3.94581E+12	NaN	4.1961E+11	2.33575E+13	4.27584E+11	4.25182E+11	1.78841E+13	4.17382E+11	2.24525E+13	1.36584E+12	420	409.8120521	22045.30949	1340	1.00585E+11	4.23082E+12	2.32106E+13	-3558542316	-1.4968E+11	-1.46871E+11	32009525583	1.34639E+12	1.76872E+12	NaN	NaN	NaN	7.10463E+11	42.06216667	41.259365	13.09385871	0.311297771	14.12605696	NaN	1
76575759993	73645451592	19142626814	26316494927	18334085906	27854768178	64832463592	3524592712	3142879321	3042741432	26278603916	23432631112	NaN	NaN	32596063051	29065909423	29897271939	31619106503	42785829274	NaN	NaN	3606765124	218181114	NaN	7915791388	NaN	58650956.12	78602578.75	15661533475	71020634620	65809728252	18912863950	18991466529	74853919591	NaN	93589694	NaN	78906485038	70360912708	NaN	NaN	88116381513	78573377395	NaN	NaN	89123093469	NaN	NaN	30812799338	27475773170	NaN	80681000000	NaN	NaN	78995076964	70439910129	NaN	NaN	79897579848	NaN	NaN	NaN	21520	23577324864	21023900581	NaN	-9121304549	-8133467266	NaN	9209896475	8212464687	NaN	284730942	253894581	NaN	1208467999	0.8917	0.702270998	0.881627582	0.988704253	0.955738529	88.21906849	3
