Exports of goods and services (current US$)	Exports of goods and services (constant LCU)	Gross fixed capital formation (current US$)	Gross fixed capital formation (constant LCU)	Gross capital formation (current LCU)	Gross capital formation (constant LCU)	Imports of goods and services (constant LCU)	Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant LCU)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (constant LCU)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (constant LCU)	Services, etc., value added (current US$)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (constant LCU)	Adjusted savings: education expenditure (current US$)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: energy depletion (current US$)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: net national savings (current US$)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (current US$)	Exports as a capacity to import (constant LCU)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	GDP per capita (constant LCU)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Income
1.29418E+11	1.655E+11	1.00668E+11	1.8749E+11	1.37807E+11	1.83208E+11	1.57103E+11	22092276245	30262000000	27280282244	NaN	NaN	NaN	NaN	1.39963E+11	1.91722E+11	2.10646E+11	2.31838E+11	3.21089E+11	6.0411E+11	7.47721E+11	29510254090	1651334835	NaN	68339903636	27643039.16	766598130.8	NaN	25902784992	4.73047E+11	7.99871E+11	NaN	52967463077	1.54207E+11	66.80030635	800000	392007438	4.83145E+11	6.61812E+11	8.38126E+11	1.00684E+12	5.43485E+11	7.44466E+11	9.31673E+11	1.11447E+12	7.29989E+11	1.207E+12	19657.1095	98173820996	1.34479E+11	1.80312E+11	9.1864E+11	1.10317E+12	5.42089E+11	5.40901E+11	7.40926E+11	9.27274E+11	1.10923E+12	7.26518E+11	9560	16355.39331	19564.75289	12810	92962136722	1.2734E+11	1.09787E+12	-2584391882	-3540100000	-5299526595	60340414659	82654300000	1.07626E+11	-5173601986	-7086800000	-5299526595	-11292646634	1.3698	8.985225	1.019831468	0.744511219	1.094424478	101.355822	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2129858.049	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	440432474.1	4666998784	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.59640026	10.59639167	NaN	NaN	NaN	NaN	3
2089881138	5.188E+11	1365133776	6.917E+11	6.301E+11	7.118E+11	7.678E+11	225481903.6	1.013E+11	1.187E+11	242131505.1	1.0878E+11	213165752.6	1.232E+11	2221987268	9.9825E+11	2455958669	6.156E+11	892467613.4	1417401133	6.221E+11	NaN	26026563.25	NaN	362151092.9	91887.42163	1179632235	NaN	877866455.1	1554550017	1873475995	NaN	NaN	8.38729E+11	110.6237098	NaN	NaN	NaN	NaN	NaN	NaN	3339936785	1.5005E+12	4059059225	1.3564E+12	8073620226	13110565286	1708721.23	1579263678	7.095E+11	7.82729E+11	4610400000	1.67633E+12	3193840022	3096425233	1.3911E+12	3872170207	1.23281E+12	7484980404	4020	4877.955943	1553031.712	9430	1240017548	5.5709E+11	1.58603E+12	-243511552.3	-1.094E+11	-90300000000	NaN	NaN	NaN	-42100000	-18913846000	-21366749957	3.19929E+11	449.26	449.2629627	185.85219	0.413685149	534.3697407	192.7751204	2
1.33493E+11	1.1373E+11	83651180698	99464746232	66002000000	99805949210	1.01912E+11	7247176591	5647000000	6541133394	96839065708	75457000000	NaN	NaN	1.60747E+11	1.25254E+11	2.72015E+11	1.98067E+11	2.52012E+11	5.46853E+11	4.11978E+11	21430048515	2306198211	NaN	61676601296	4059526.977	20764671961	NaN	17921569880	3.74158E+11	7.58811E+11	NaN	16276688697	1.07148E+11	52.14954773	-387000000	12685257780	4.20006E+11	3.27269E+11	8.28309E+11	6.16587E+11	4.64268E+11	3.61758E+11	9.41302E+11	6.93693E+11	6.7661E+11	1.09042E+12	12266.84648	91228182752	71085000000	1.05042E+11	9.6114E+11	6.87112E+11	4.61492E+11	4.56603E+11	3.55785E+11	9.25802E+11	6.82275E+11	6.65439E+11	8160	16371.31071	12064.92913	11770	79598171176	62022894981	6.75658E+11	-7665259338	-5972770076	-11453157958	44262063655	34489000000	77106889364	42151294.66	32844288.8	-11453157958	-6581837359	0.7792	0.779246	0.534662464	0.68616846	0.567864065	86.13238444	3
NaN	NaN	NaN	NaN	4830	NaN	NaN	NaN	3350	NaN	NaN	NaN	NaN	NaN	NaN	5210	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.87798E-05	10	NaN	NaN	13140	NaN	NaN	NaN	14080	10500140176	15859461118	23381074987	37967981515	3401.201209	NaN	4380	NaN	NaN	NaN	NaN	NaN	14080	NaN	NaN	23381074987	NaN	NaN	NaN	5010	NaN	NaN	NaN	NaN	NaN	NaN	NaN	940	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.02196E-07	NaN	NaN	NaN	1
479912077.4	NaN	429240431.8	NaN	3282969.395	NaN	NaN	2022114084	15400299.72	NaN	519463097.8	3956199.834	NaN	NaN	751174500.2	5720899.994	NaN	NaN	1401901609	NaN	NaN	110650492.1	13700576.24	36798013.32	352142146.3	19835948.34	NaN	NaN	9748065.892	4016193313	NaN	NaN	50064771.4	NaN	0.480657705	-0.819199998	NaN	4175190193	31797998.39	NaN	NaN	4504342092	34304799.54	2583664542	7137053907	6535411531	10612703737	554.4649871	298863634.8	2276127.539	NaN	2.7175E+13	NaN	4493259721	4424969421	33700302.03	NaN	NaN	6420248637	350	NaN	NaN	500	361890963.4	2756139.898	NaN	-79372543.66	-604496.5376	NaN	329151900	2506801.152	NaN	32599990	248279.5709	NaN	NaN	0.00761594	0.005433577	0.005249065	0.689220881	0.008435246	397.5750202	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4093556.959	19909681.34	NaN	229497150.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.300003	24.33309879	NaN	NaN	NaN	NaN	0
99014537.16	4623703305	34053491.93	1900447641	132600000	NaN	5931080830	59542248.14	231850000	3075773338	15062121.43	58650000	39303981.27	610893399.1	30804799.07	119950000	26482600.54	1003612543	100311401	353227439.6	4720725452	6409628.413	709952.6829	457068.8185	32100667.25	NaN	NaN	NaN	-13552942.27	185311508	197234933.4	NaN	-8310335.355	4825339881	10.00114714	NaN	NaN	190658448.2	742399936	520049306.9	8907384149	225726358.2	878949952	465810388	8788491360	746652259.4	1212471347	11436.49814	11364016.99	44250048	388207867.1	233179000	8990127936	196607312.7	217876308.2	848382848	522315564	9814676713	720686051.4	260	679.6912838	12771.87715	940	18547838.92	72222944	8791243381	25250000	98320313.43	-198884554.8	35067905.91	136550000	324860829	NaN	NaN	NaN	201636576	3.893873799	3.893873804	1.177187829	0.30231792	2.969113339	272.6741667	0
14037500.8	NaN	50493750	NaN	124292307.7	NaN	NaN	66875001.6	164615388.6	NaN	NaN	NaN	NaN	NaN	22500000	55384615.38	NaN	NaN	54481250.8	NaN	NaN	NaN	709952.6829	NaN	9381700.056	NaN	NaN	NaN	-15593711.79	150149551.1	NaN	NaN	NaN	NaN	0.159512021	-34169211.08	NaN	143856252.4	354107698.2	NaN	NaN	143856252.4	354107698.2	154850025.8	2.21994E+11	629112668.9	1021601523	240803.7903	-18487501.2	-45507695.26	NaN	177322000	NaN	172173108.6	159531251.2	392692310.6	NaN	NaN	697662628.8	190	NaN	NaN	760	-6212502.4	-15292313.6	NaN	15674998.8	38584612.43	NaN	NaN	NaN	NaN	-3384423.6	-8330888.862	NaN	NaN	2.461538462	2.45025641	0.56286849	0.228665324	NaN	NaN	0
23951795.8	NaN	NaN	NaN	NaN	NaN	NaN	51236927.14	23018701887	NaN	NaN	NaN	NaN	NaN	6461737.079	2903000000	NaN	NaN	16710813.34	NaN	NaN	NaN	271896.7722	NaN	5815925.358	NaN	NaN	NaN	NaN	69475001.69	NaN	NaN	NaN	NaN	25.84859383	NaN	NaN	74409477.56	33429201887	NaN	NaN	79591332.16	35757201887	194293740.8	1.38333E+11	430975791.2	699851626.6	442476.6903	NaN	NaN	NaN	NaN	NaN	NaN	75290927.05	33825201887	NaN	NaN	407689706.6	NaN	NaN	NaN	1300	NaN	NaN	NaN	-4300405.111	-1932000000	NaN	5181854.605	2328000000	NaN	1100000	494186000	NaN	NaN	449.26	449.2629627	82.96800566	0.184677037	387.0524364	144.3183333	3
9032751760	15240888024	9525355227	20636696925	5152619331	23396965660	18643844659	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1044354790	249631447.6	NaN	5093257774	32262852.21	268287173.4	NaN	5368310316	40608907924	78945809595	NaN	5862483632	12612018406	15.64367923	-179497674.6	-1046988776	42594366317	17263496668	83212596872	1.06058E+11	45600241863	18481778027	92809353506	1.18142E+11	1.03275E+11	1.65457E+11	11892.34711	8393094229	3401721091	17365139406	91966000000	1.15513E+11	47476828876	46002715724	18644900683	93585091114	1.19122E+11	1.04187E+11	4780	9420.401147	11990.98894	10490	10461568090	4240073547	1.16556E+11	402473860.9	163122655.8	1042738434	3005875546	1218281359	12084366615	NaN	NaN	1042738434	-2628869618	0.4053	138.1190833	0.178956197	0.441540086	0.203679187	81.61416667	3
55185184.21	NaN	35962962.33	NaN	91900000	NaN	NaN	17785184.87	48020000	97038219.57	6322222.111	17070000	7872240.868	23370663.22	18196295.97	49130000	32693839.82	106365995.4	68155548.43	143922107.7	485043702.1	NaN	271896.7722	NaN	12699157.47	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.76781284	NaN	NaN	104137029.3	281169984	209561876.8	702864877.1	128211102.9	346169984	248928265.9	828796052.5	272528853.6	442553306.6	8302.573053	1111111.091	3000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24074073.65	65000000	125303015.2	37999999.33	102600000	NaN	NaN	2.700000048	2.7	1.270214069	0.470449647	2.381857065	128.360597	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2099647.296	NaN	52815643.15	6999301.646	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77.95852519	NaN	NaN	NaN	NaN	NaN	NaN	412876395.8	4375000000	797291500.9	5611958396	NaN	NaN	105487.9398	NaN	NaN	NaN	NaN	NaN	375749371.3	384564871.5	4075000000	NaN	NaN	NaN	7060	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.59639167	10.59639167	NaN	NaN	NaN	NaN	3
1161565297	21629772662	1065130429	9801736550	1285399968	9764876305	16120088295	2513192810	2890171671	13282516523	1539703105	1770658534	1767998774	19901160978	1912212026	2199043785	2195740535	22451400963	5296247456	6081535691	40381864704	131500980	14516266.56	71141670.3	955166905.5	NaN	18489246.65	NaN	-88566625.68	8506767176	8965813839	NaN	-61157348.87	14834124398	13.45116407	NaN	NaN	NaN	NaN	NaN	NaN	9721652292	11179899904	11163106241	83114738939	15856877219	25749616428	10448.53068	1017043054	1169599488	NaN	10510000000	76319090675	9183873937	9551564998	10984299520	10983504329	81770904658	15579449755	1150	1380.7597	10279.59441	1960	866655760.2	996654103.5	NaN	-170086960	-195600000	NaN	509565228	586000000	NaN	18899979.52	21734976	NaN	-6795648263	1.149999976	1	0.705050544	0.613087442	0.752496239	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	707300096	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
218069750.3	NaN	135348831.2	NaN	698000000	NaN	NaN	102093018.7	439000000	41834276346	52790695.33	227000000	38956055.12	14174217907	93720926.08	403000000	116687365.3	55714749521	184651154.6	170876775.4	72604350357	31304649.77	5845780.601	NaN	29302324.28	39348197.31	NaN	NaN	-3360755.688	316233197.1	NaN	NaN	-17250083.83	NaN	1.040527418	64	NaN	380465099.4	1636000000	411968496	1.69902E+11	453488352	1950000000	498163274.1	1.87405E+11	786527351.7	1277223588	249329.4106	99767452.32	429000064	NaN	465929000	NaN	388064078.9	384883718.7	1655000064	NaN	NaN	667539906.3	520	NaN	NaN	890	25941568.59	111548749.9	NaN	-68604633.24	-294999936	NaN	73023252.57	314000000	17874648163	NaN	NaN	NaN	NaN	4.300000191	4.251855	2.479252623	0.576570352	NaN	1048.359167	1
38212809652	3.80761E+11	7453857015	1.22762E+11	59542000000	1.25508E+11	3.52481E+11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	810399876.7	94801341.23	NaN	4445134408	NaN	NaN	NaN	NaN	30422660987	67790644210	NaN	NaN	3.89279E+11	50.48704644	NaN	-25312000000	NaN	NaN	NaN	NaN	35531125658	2.76823E+11	79357655926	5.48305E+11	57363582732	93151396198	100492.1007	11254652805	87685000000	8.52007E+11	75108000000	5.56823E+11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8518465659	7.791	7.79075	4.82576204	0.619402136	5.83053266	NaN	3
913500000	46547397556	617000000	11515198629	1261000000	10955044161	41195310378	703500032	1407000064	10033452361	467500000	935000000	811113887.8	12174819456	771500000	1543000000	1223071910	18358309365	1744000032	1967720053	29535477992	142912000	7854795.64	NaN	253068338.6	32036630.63	NaN	NaN	187031597.4	3191894967	3391374831	NaN	290052171.2	34619975910	11.00177591	NaN	NaN	3219000064	6438000128	3899504794	58531566954	3639499936	7278999872	4407864388	66162044465	6859913806	11139655481	15656.43157	456999936	913999872	5682572242	3613200000	54234622820	3308917189	3476999936	6953999872	4235208829	63570484523	6553625576	780	1002.209919	15043.17088	1550	440099936	880199872	50061247820	-162500000	-325000000	-4173375000	420499872	840999744	7860249417	21400000	42800000	250679285.5	-11927421645	2	2	1.061092031	0.530546015	1.451171556	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.08208E-05	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3882081.691	19682999.14	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5	5	NaN	NaN	1.815982412	NaN	0
8702568792	4.29244E+12	4631387480	2.77466E+12	2.58423E+11	2.79595E+12	3.63582E+12	3325243994	1.66664E+11	6.6822E+11	NaN	NaN	NaN	NaN	8725932330	4.37351E+11	11397635336	4.27925E+12	6532493142	23081001555	9.50483E+12	960282437.2	354689339.3	NaN	2178669669	38572390.83	663351681.9	NaN	2602183075	16875726568	35703141700	NaN	2506011856	3.82343E+12	6.061717557	NaN	NaN	18583669465	9.31429E+11	37494803458	1.46281E+13	20623320309	1.03366E+12	44054981903	1.70522E+13	77184222618	1.32605E+11	1601341.84	5583007731	2.79825E+11	NaN	41812000000	1.65832E+13	19858800897	19756320309	9.90203E+11	42217519876	1.63484E+13	73939414313	1860	3964.565472	1535245.485	6940	4781012500	2.39628E+11	NaN	-867000000	-43454762500	NaN	2039650844	1.02229E+11	NaN	65000000	3257854167	NaN	-4.69015E+11	50.12083333	50.1194	13.39208928	0.267196062	14.48976022	63.20136001	3
19389868436	2.04959E+14	19846117696	1.25206E+14	2.71178E+13	1.7781E+14	2.15706E+14	20268688421	2.251E+13	1.46213E+14	13959732930	1.55034E+13	14018179067	1.18058E+14	31309946417	3.47722E+13	28726529294	2.41928E+14	35760239492	30552931952	2.5731E+14	NaN	499444159.7	NaN	4367087641	137695608.3	8104233568	NaN	17105953103	70167553746	64296647787	NaN	NaN	2.3418E+14	14.88929744	85800779776	-5.34268E+11	NaN	NaN	NaN	NaN	87338874330	9.69968E+13	77353427295	6.51453E+14	1.61576E+11	2.6238E+11	3874947.986	25947344512	2.88166E+13	2.48521E+14	80823000000	6.80675E+14	85747246219	82776570562	9.193E+13	71387051732	6.16245E+14	1.53136E+11	510	424.6216251	3665525.887	910	21473040744	2.38475E+13	6.43802E+14	-4562303768	-5.0668E+12	-3.68735E+13	NaN	NaN	NaN	NaN	NaN	NaN	2.92218E+13	1110.579956	1110.58	600.3169309	0.540543639	977.9067903	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52.10987967	NaN	NaN	NaN	NaN	NaN	NaN	NaN	199733000	529820907.8	383292000	NaN	NaN	5947.306356	NaN	NaN	NaN	NaN	NaN	NaN	NaN	242327000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.779246	NaN	NaN	NaN	NaN	3
12217447855	6.34848E+11	48735776205	2.29215E+12	5.9648E+11	2.24567E+12	8.6761E+11	66321323051	8.11602E+11	3.33616E+12	34306931630	4.19828E+11	27229753804	1.47496E+12	55171443364	6.75156E+11	46784801309	2.62985E+12	93190567415	78269065192	4.17265E+12	7962304542	2020359176	2595541608	21805248569	366894610.1	6284712797	NaN	28236142838	1.9772E+11	1.70522E+11	NaN	24930939187	5.96287E+11	25.98648789	1.9038E+11	5.92762E+11	2.14683E+11	2.62717E+12	1.88694E+11	1.01387E+13	2.36589E+11	2.89524E+12	2.07075E+11	1.11413E+13	4.87549E+11	7.9172E+11	14201.98388	49970768054	6.11513E+11	NaN	2.0146E+11	1.11028E+13	2.33333E+11	2.35421E+11	2.88095E+12	2.06092E+11	1.10865E+13	4.85143E+11	300	262.7085307	14132.06575	620	51615600338	6.31642E+11	1.10441E+13	-1167730117	-14290000000	-58670471276	21905767149	2.6807E+11	1.00267E+12	NaN	NaN	NaN	-38561244952	12.23741667	12.36875	5.938352703	0.485261952	6.757444196	NaN	1
11564973711	16218880500	3733846069	11905686479	4680876515	12025445361	17226403127	1968889560	2364045695	NaN	NaN	NaN	NaN	NaN	6755541800	8111379039	NaN	NaN	9950470630	NaN	NaN	1117903622	110163508.9	NaN	1842561568	NaN	128618534.5	NaN	1772670612	17245064647	32700255110	NaN	2651792191	17411643679	NaN	-709540282.4	NaN	18674901990	22422954820	NaN	NaN	20622942884	24761967521	NaN	NaN	30854823132	NaN	NaN	4021494806	4828608814	NaN	39868000000	NaN	NaN	19216244749	23072945071	NaN	NaN	28750204873	NaN	NaN	NaN	8130	3615232180	4340809278	NaN	-1406698135	-1689022450	NaN	1948040894	2339012701	NaN	299280819.5	359346480	NaN	1192763179	1.2007	0.945615	0.802531501	0.668386359	0.920553819	92.38076984	3
16024311754	2.31896E+13	45557544515	7.08808E+13	3.16062E+12	6.07938E+13	5.38891E+13	31965052840	2.80439E+12	2.689E+13	11789093496	1.03429E+12	5236276404	1.85438E+13	43846827340	3.84681E+12	19695102558	5.86302E+13	88584716578	38572377310	1.27166E+14	5494074414	662914541.3	NaN	22420554688	22105733.32	12633585126	NaN	5996711310	1.35099E+11	NaN	NaN	NaN	3.73264E+13	6.781235628	2.09164E+11	2.16401E+13	1.64397E+11	1.4423E+13	66843607269	2.12686E+14	1.70673E+11	1.49737E+13	69396785741	2.2081E+14	2.06846E+11	3.35893E+11	4748887.196	28915062603	2.53681E+12	NaN	73497000000	2.34947E+14	1.56647E+11	1.70175E+11	1.493E+13	69174964428	2.20106E+14	2.06243E+11	3370	1487.722107	4733741.496	4440	NaN	NaN	2.34729E+14	-497797865.6	-43673300992	-2.17649E+11	6276404701	5.50648E+11	8.12378E+12	NaN	NaN	NaN	1.41369E+13	87.73300171	91.07815364	72.39026855	0.825120162	114.9620856	319.8156682	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1772430336	184028798.6	NaN	4153021487	NaN	7820710072	NaN	NaN	32230700250	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44204431808	13741301760	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44204431808	13741301760	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.310858011	0.310857313	NaN	NaN	NaN	NaN	1
1183308152	1.67969E+11	634159132.9	1.0335E+11	25344487042	97579262617	1.66692E+11	295124080.5	12249921795	43045667069	NaN	NaN	NaN	NaN	865042497.5	35905924472	1573999804	1.46829E+11	1320858761	2839259482	3.63679E+11	NaN	6706787.047	NaN	400169806.6	NaN	NaN	NaN	100277613.3	2423672907	4747744878	NaN	NaN	1.67464E+11	22.04416359	NaN	-1.54749E+11	2481025339	1.02982E+11	NaN	NaN	2939845038	1.22026E+11	5785493496	5.53553E+11	3960103918	5587019974	2293048.401	616049744	25570807961	98350911067	5710500000	5.53048E+11	2802716018	2823842714	1.17211E+11	5557967834	5.31721E+11	3803843553	11610	23023.41639	2202608.82	15760	500447419.9	20772421370	5.31205E+11	-116002324.2	-4814989671	-21842469330	458819699.1	19044550422	NaN	252965.1125	10500000	-21842469330	-505505353.8	41.5077	41.50766667	30.81388984	0.74236563	45.4932949	87.96510029	3
10773210897	NaN	4528141514	NaN	5504999936	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1597202415	102444661.6	299446.4828	4268872886	NaN	3470711.319	NaN	904241598.5	18900787289	NaN	NaN	2395229194	NaN	11.34994362	-1000000	NaN	NaN	NaN	NaN	NaN	24122660959	28437000192	57668447133	2.50548E+11	42183825263	67406860791	59189.1098	1386945111	1635000320	NaN	NaN	NaN	25307482230	23173430332	27317999616	NaN	NaN	40523884888	5980	NaN	NaN	9570	5173114484	6098326293	NaN	-949230192.2	-1119000064	-10331471624	NaN	NaN	NaN	4902200320	5778959116	NaN	NaN	1.178850055	1.178849333	0.674120946	0.571846219	1.019957718	117.5691667	3
95872832370	1.56551E+11	97057946987	1.94255E+11	99417731941	1.87204E+11	1.41602E+11	18984338708	18720456400	21493735748	1.02426E+11	1.01003E+11	1.49173E+11	1.78742E+11	1.39377E+11	1.3744E+11	2.15522E+11	2.64503E+11	2.48249E+11	4.8712E+11	6.14028E+11	19826343959	1532923791	NaN	65088032630	28067.11788	981765050.3	NaN	31653090645	3.6671E+11	6.67365E+11	NaN	48964717696	1.39054E+11	42.95116948	-444499	2291878345	4.06611E+11	4.00959E+11	7.22558E+11	9.00025E+11	4.35705E+11	4.29649E+11	8.074E+11	1.00032E+12	7.2939E+11	1.15424E+12	17675.64765	99062500701	97685531941	1.84656E+11	7.9015E+11	9.82822E+11	4.36107E+11	4.3278E+11	4.26764E+11	8.02076E+11	9.93731E+11	7.24494E+11	7710	14172.68411	17559.23089	12800	96741123275	95396421662	9.76107E+11	-2924956901	-2884300000	-6715300270	29094412331	28690000000	1.00294E+11	479667376.5	473000000	-6715300270	-17496968008	0.9861	1909.439167	0.589051945	0.597355182	0.664389664	98.77333333	3
