Repeaters, primary, female (% of female enrollment)	Repeaters, primary, male (% of male enrollment)	Repeaters, primary, total (% of total enrollment)	Trained teachers in primary education, female (% of female teachers)	Trained teachers in primary education, male (% of male teachers)	Trained teachers in primary education (% of total teachers)	Primary education, teachers	Primary education, teachers (% female)	Total enrollment, primary (% net)	Total enrollment, primary, female (% net)	Total enrollment, primary, male (% net)	Children out of school, primary	Children out of school, primary, female	Children out of school, primary, male	Secondary school starting age (years)	Secondary education, duration (years)	Secondary education, pupils	Secondary education, pupils (% female)	Secondary education, general pupils	Secondary education, general pupils (% female)	Pupil-teacher ratio, secondary	Secondary education, vocational pupils	Secondary education, vocational pupils (% female)	School enrollment, secondary (% gross)	School enrollment, secondary, female (% gross)	School enrollment, secondary, male (% gross)	School enrollment, secondary (% net)	School enrollment, secondary, female (% net)	School enrollment, secondary, male (% net)	School enrollment, secondary, private (% of total secondary)	Progression to secondary school, female (%)	Progression to secondary school, male (%)	Progression to secondary school (%)	Repeaters, secondary, female (% of female enrollment)	Repeaters, secondary, male (% of male enrollment)	Repeaters, secondary, total (% of total enrollment)	Secondary education, teachers	Secondary education, teachers, female	Secondary education, teachers (% female)	School enrollment, tertiary (% gross)	School enrollment, tertiary, female (% gross)	School enrollment, tertiary, male (% gross)	Tertiary education, teachers (% female)	Expenditure per student, primary (% of GDP per capita)	Expenditure per student, secondary (% of GDP per capita)	Expenditure per student, tertiary (% of GDP per capita)	Public spending on education, total (% of government expenditure)	Public spending on education, total (% of GDP)	Female legislators, senior officials and managers (% of total)	Proportion of seats held by women in national parliaments (%)	Condom use, population ages 15-24, female (% of females ages 15-24)	Condom use, population ages 15-24, male (% of males ages 15-24)	Women's share of population ages 15+ living with HIV (%)	Prevalence of HIV, total (% of population ages 15-49)	Mortality rate, female child (per 1,000 female children age one)	Mortality rate, male child (per 1,000 male children age one)	Mortality rate, under-5 (per 1,000 live births)	Mortality rate, neonatal (per 1,000 live births)	Improved water source, rural (% of rural population with access)	Improved water source, urban (% of urban population with access)	Improved water source (% of population with access)	Children (0-14) living with HIV	Prevalence of HIV, female (% ages 15-24)	Prevalence of HIV, male (% ages 15-24)	Antiretroviral therapy coverage (% of people with advanced HIV infection)	Immunization, DPT (% of children ages 12-23 months)	Immunization, measles (% of children ages 12-23 months)	Hospital beds (per 1,000 people)	Community health workers (per 1,000 people)	Nurses and midwives (per 1,000 people)	Physicians (per 1,000 people)	Notified cases of malaria (per 100,000 people)	Use of insecticide-treated bed nets (% of under-5 population)	Children with fever receiving antimalarial drugs (% of children under age 5 with fever)	Number of maternal deaths	Lifetime risk of maternal death (1 in: rate varies by country)	Lifetime risk of maternal death (%)	Smoking prevalence, females (% of adults)	Smoking prevalence, males (% of adults)	Improved sanitation facilities (% of population with access)	Improved sanitation facilities, rural (% of rural population with access)	Improved sanitation facilities, urban (% of urban population with access)	Pregnant women receiving prenatal care (%)	ARI treatment (% of children under 5 taken to a health provider)	Exclusive breastfeeding (% of children under 6 months)	Births attended by skilled health staff (% of total)	Low-birthweight babies (% of births)	Malnutrition prevalence, weight for age (% of children under 5)	Maternal mortality ratio (modeled estimate, per 100,000 live births)	Maternal mortality ratio (national estimate, per 100,000 live births)	Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding)	Prevalence of overweight (% of children under 5)	Malnutrition prevalence, height for age (% of children under 5)	Prevalence of wasting (% of children under 5)	Tuberculosis treatment success rate (% of registered cases)	Tuberculosis case detection rate (%, all forms)	Incidence of tuberculosis (per 100,000 people)	Newborns protected against tetanus (%)	Outpatient visits per capita	External resources for health (% of total expenditure on health)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	7	59442	47.50008	NaN	NaN	NaN	NaN	NaN	39.58973	37.38002	41.82683	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.6	NaN	NaN	88.6	30.2	49	95	83	1000	NaN	NaN	NaN	69	60	NaN	NaN	NaN	0.256990999	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36	29	38	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64	153	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	7	4938261	48.78464	3996849	48.98949	12.21414	941412	47.91494	101.90903	101.39719	102.40141	93.18203	93.12922	93.23283	NaN	NaN	NaN	NaN	NaN	NaN	NaN	404307	218182	53.96444	42.57743	43.19014	41.9806	21.40654	NaN	27.21033	41.90252	NaN	5.24782	33.70432076	NaN	NaN	NaN	NaN	0.1	NaN	NaN	7.6	4.1	100	100	100	NaN	NaN	NaN	NaN	93	91	4.800000191	NaN	NaN	1.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	88	12	NaN	6.1	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	18275	93.83858	NaN	NaN	NaN	NaN	NaN	NaN	10	7	453502	47.90343	425347	49.08839	6.41455	28155	30.00178	78.64233	76.13292	81.10031	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70699	45702	64.64306	NaN	NaN	NaN	NaN	0	39.14209	NaN	NaN	6.91566	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	41.4	25.1	66	94	81	NaN	NaN	NaN	NaN	58	63	9.675800324	NaN	NaN	4.898900032	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96	95	97	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	107	NaN	4.7	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	69232	34.91882	NaN	NaN	NaN	NaN	NaN	NaN	12	7	NaN	NaN	922078	40.41404	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.32561	0.61792	2.01208	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.3	NaN	NaN	111.1	36.4	45	85	61	3900	NaN	NaN	NaN	70	68	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8	5	13	NaN	NaN	NaN	NaN	NaN	25.1	NaN	NaN	NaN	2.9	33.5	14.6	NaN	62	166	NaN	NaN	NaN	1
24.35999	20.63597	21.85264	NaN	NaN	NaN	9718	22.47376	NaN	NaN	NaN	NaN	NaN	NaN	13	6	116377	24.67842	108459	24.38156	NaN	7918	28.74463	13.2465	6.67508	19.55355	NaN	NaN	NaN	NaN	41.07619	45.86284	44.54321	24.15671	22.17887	22.6611	NaN	NaN	NaN	1.18177	0.15251	2.17151	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.8	NaN	NaN	207.4	50.3	43	87	56	4100	NaN	NaN	NaN	53	58	NaN	NaN	NaN	0.152199999	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	7	22	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78	31	147	NaN	NaN	NaN	0
13.27414	13.41593	13.35628	NaN	NaN	NaN	3158	31.00063	NaN	NaN	NaN	NaN	NaN	NaN	13	6	27120	35.39823	NaN	NaN	24.08526	NaN	NaN	19.15024	13.39136	25.05398	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1126	180	15.98579	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.2	NaN	NaN	150.3	42.4	71	88	78	100	NaN	NaN	NaN	93	89	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60	57	65	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74	NaN	200	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7	NaN	NaN	200.5	48.7	36	54	41	500	NaN	NaN	NaN	74	68	NaN	NaN	NaN	0.176599994	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13	4	35	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	88	170	NaN	NaN	NaN	0
24.70439	24.79029	24.74819	NaN	NaN	NaN	1381	26.57495	81.37915	80.36734	82.39108	9651	5088	4563	11	7	16616	34.55104	14511	35.27669	28.2585	2105	29.54869	38.43005	26.55289	50.30996	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	588	67	11.39456	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.3	NaN	NaN	174.4	45.6	42	66	51	100	NaN	NaN	NaN	77	80	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	89	87	92	37	NaN	NaN	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	89	87	96	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	43789	55.41803	90.24917	90.21165	90.28427	75347	36559	38788	12	6	851294	47.3498	713659	49.85953	11.30987	137635	34.33647	91.71302	90.01112	93.2995	81.02002	81.16936	80.88081	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75270	40495	53.79965	39.49994	38.17526	40.73941	35.40841	10.04484	10.54479	20.31051	NaN	2.14381	22.70442033	NaN	NaN	NaN	NaN	0.1	NaN	NaN	10.5	7.3	94	100	98	NaN	NaN	NaN	NaN	90	70	4.900000095	NaN	NaN	3.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97	94	99	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	NaN	2.799999952	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.48780514	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.6	9.1	93	97	94	NaN	NaN	NaN	NaN	91	87	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97	97	96	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	67	4.5	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	50756	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13	6	357878	NaN	NaN	NaN	15.9064	NaN	NaN	26.07895	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22499	NaN	NaN	8.58884	NaN	NaN	NaN	5.34526	5.84531	32.53377	NaN	1.43998	NaN	NaN	NaN	NaN	NaN	0.2	NaN	NaN	62.6	24.3	77	93	84	NaN	NaN	NaN	NaN	71	66	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66	53	83	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	62	36	72	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15600	48.39744	NaN	1650	46.9697	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99	98	99	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	75	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	3453	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.42008	8.22609	10.72867	NaN	0	NaN	NaN	NaN	3.72445	NaN	NaN	NaN	NaN	NaN	2.3	NaN	NaN	57.3	27.3	86	93	88	NaN	NaN	NaN	NaN	90	83	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78	75	86	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41	89	NaN	NaN	NaN	1
NaN	NaN	1.21428	NaN	NaN	NaN	19122	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	7	NaN	NaN	455935	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.95085	NaN	NaN	4.74366	NaN	NaN	NaN	21.50769	18.53534	24.4321	25.46125	NaN	NaN	NaN	NaN	NaN	17.49617099	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.270799995	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	120	NaN	1.03460002	NaN	3
NaN	NaN	12.01877	NaN	NaN	NaN	28888	70.92218	NaN	NaN	NaN	NaN	NaN	NaN	13	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.23535	8.94106	11.54052	28.56793	9.04636	15.81852	NaN	NaN	3.39836	NaN	NaN	NaN	NaN	NaN	1.5	NaN	NaN	46.4	19.4	65	96	78	NaN	NaN	NaN	NaN	94	93	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56	43	74	NaN	NaN	NaN	NaN	NaN	16.1	NaN	NaN	NaN	NaN	45.7	2.7	34	63	125	NaN	NaN	NaN	1
NaN	NaN	0.58642	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	8	435864	49.53954	276934	51.53177	NaN	158930	46.06808	84.6098	85.78801	83.48415	NaN	NaN	NaN	NaN	NaN	NaN	96.96169	NaN	NaN	1.72568	NaN	NaN	NaN	26.77196	25.88239	27.63628	33.41111	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	10.5	6.8	97	100	99	NaN	NaN	NaN	NaN	87	90	5.909500122	NaN	NaN	2.011100054	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99	98	99	NaN	NaN	NaN	99.8	NaN	0.6	NaN	NaN	NaN	6.7	1.3	1.6	NaN	87	55	NaN	5.82	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	34310	44.56427	NaN	NaN	NaN	NaN	NaN	NaN	12	6	NaN	NaN	NaN	NaN	NaN	4600	39.13043	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.6	NaN	NaN	125.1	34.9	49	84	60	5200	NaN	NaN	NaN	41	48	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26	18	42	NaN	NaN	NaN	NaN	29.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	247	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	52584	80.84398	88.84137	NaN	NaN	55261	NaN	NaN	11	8	1156874	49.63488	706141	51.81968	10.39261	450733	46.21206	90.63527	92.1887	89.15474	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	111317	NaN	NaN	18.94486	20.07502	17.86542	33.12998	50.7399	13.15515	78.98495	NaN	5.94558	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	15	9.7	94	99	97	NaN	NaN	NaN	NaN	99	99	9.300000191	NaN	NaN	2.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	99.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	46	NaN	10.29	NaN	3
NaN	NaN	8.42126	NaN	NaN	NaN	1296103	52.05613	92.56605	90.60538	94.47159	2027947	1263130	764817	13	6	11360349	45.18278	9919480	45.943	14.0878	1440869	39.94909	44.08231	40.31113	47.76547	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.65054	0.98371	0.83064	806396	288355	35.75849	10.36804	NaN	NaN	NaN	0	12.15618	26.9875	NaN	0.99855	NaN	NaN	NaN	NaN	NaN	0.1	26.5	29.9	68.3	26.2	64	91	73	NaN	NaN	NaN	NaN	68	66	0.660099983	NaN	NaN	0.159999996	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37	25	60	82.3	62.7800042	NaN	36.5	9.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	94	13	189	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	7	64115978	37.25654	63262226	37.58291	NaN	853752	13.07288	45.13937	35.00578	54.50908	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.2	NaN	NaN	104	44.7	69	90	75	NaN	NaN	NaN	NaN	67	67	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20	9	52	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83	54	216	NaN	NaN	NaN	1
1.71473	2.02649	1.87501	NaN	NaN	NaN	16212	77.28843	89.65169	90.33911	89.00101	39505	17934	21571	12	5	387813	49.91194	346742	49.9951	15.13889	41071	49.2099	113.77954	116.44619	111.24104	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25617	13642	53.2537	37.23736	36.77673	37.67817	22.18343	12.76731	20.33301	37.51337	NaN	5.35151	25.51521061	NaN	NaN	NaN	NaN	0.1	NaN	NaN	7.5	4.2	100	100	100	NaN	NaN	NaN	NaN	71	78	5.300000191	NaN	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99	98	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	89	17	NaN	NaN	NaN	3
5.72577	8.48528	7.18359	NaN	NaN	NaN	311531	55.39224	NaN	NaN	NaN	NaN	NaN	NaN	11	7	7059037	43.41536	6683832	44.42308	28.2574	375205	25.46395	68.7526	61.16607	75.98357	NaN	NaN	NaN	NaN	81.6612	84.99359	83.46049	7.16333	12.70027	10.24059	249812	106361	42.57642	8.06072	4.63055	11.43424	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	51.8	23.7	80	98	91	NaN	NaN	NaN	NaN	95	97	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81	76	84	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	62	36	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.1	22.6	44	97	80	NaN	NaN	NaN	NaN	72	72	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	67	46	76	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95	160	64	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97.38577	97.32543	97.44331	777	388	389	13	7	30163	48.54955	23437	52.48539	NaN	6726	34.83497	102.57779	101.56749	103.54974	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33.99961	39.99217	28.18786	NaN	13.14594	17.87581	36.29138	NaN	4.82709	26.27118521	NaN	NaN	NaN	NaN	0.1	NaN	NaN	5.3	2.7	100	100	100	NaN	NaN	NaN	NaN	99	98	14.69999981	NaN	NaN	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	110	6	NaN	6.1	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	48010	83.84712	NaN	NaN	NaN	NaN	NaN	NaN	12	6	523338	49.69962	400988	51.05764	9.76723	122350	45.24888	90.35282	92.18591	88.61185	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53581	34682	64.72817	NaN	NaN	NaN	NaN	24.11668	23.96522	NaN	NaN	7.44447	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	9.2	4.8	100	100	100	NaN	NaN	NaN	NaN	95	92	6.101200104	NaN	NaN	3.730900049	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82	9.4	NaN	NaN	NaN	3
0.45041	0.75125	0.60214	NaN	NaN	NaN	279604	92.90032	NaN	NaN	NaN	NaN	NaN	NaN	11	8	4938465	48.8033	2788666	50.09316	8.17857	2149799	47.13013	86.61769	86.32492	86.89862	NaN	NaN	NaN	NaN	NaN	NaN	97.40844	3.49294	7.12866	5.30741	603830	383449	63.50281	39.36924	41.21876	37.57837	NaN	20.77918	25.22076	23.73574	NaN	4.60132	15.43647417	NaN	NaN	NaN	NaN	0.3	NaN	NaN	7.900001	5	100	100	100	NaN	NaN	NaN	NaN	95	50	6.599999905	NaN	NaN	3.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	9.9	NaN	6.6	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	4.52025	NaN	NaN	NaN	NaN	NaN	2.2	NaN	NaN	30.8	17.4	88	98	93	NaN	NaN	NaN	NaN	93	82	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79	81	78	NaN	NaN	NaN	NaN	NaN	4.5	NaN	NaN	NaN	6.2	11.9	2.9	NaN	68	6.5	NaN	NaN	NaN	2
1.51794	1.55291	1.53587	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	6	484588	49.79756	454536	50.76782	NaN	30052	35.12245	82.07527	84.96159	79.39966	NaN	NaN	NaN	NaN	94.09042	92.40218	93.21905	1.83222	2.21693	2.02162	NaN	NaN	NaN	19.12809	19.68876	18.63741	18.29439	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.8	17.5	91	98	96	NaN	NaN	NaN	NaN	94	91	1.630200028	NaN	NaN	1.625499964	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97	95	98	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	90	79	13	NaN	3.111000061	NaN	2
