Agricultural land (sq. km)	Arable land (hectares)	Arable land (hectares per person)	Land under cereal production (hectares)	Permanent cropland (% of land area)	Land area (sq. km)	Cereal production (metric tons)	Surface area (sq. km)	Income payments (BoP, current US$)	Imports of goods and services (BoP, current US$)	Insurance and financial services (% of service imports, BoP)	Goods imports (BoP, current US$)	Service imports (BoP, current US$)	Royalty and license fees, payments (BoP, current US$)	Imports of goods, services and income (BoP, current US$)	Foreign direct investment, net outflows (% of GDP)	Private current transfers, payments (BoP, current US$)	Workers' remittances and compensation of employees, paid (current US$)	Current account balance (BoP, current US$)	Net income (BoP, current US$)	Net trade in goods and services (BoP, current US$)	Net trade in goods (BoP, current US$)	Net errors and omissions, adjusted (BoP, current US$)	Foreign direct investment, net (BoP, current US$)	Private capital flows, total (BoP, current US$)	Portfolio investment, excluding LCFAR (BoP, current US$)	Changes in net reserves (BoP, current US$)	Net current transfers (BoP, current US$)	Net capital account (BoP, current US$)	ICT service exports (BoP, current US$)	ICT service exports (% of service exports, BoP)	Income receipts (BoP, current US$)	Exports of goods and services (BoP, current US$)	Insurance and financial services (% of service exports, BoP)	Goods exports (BoP, current US$)	Service exports (BoP, current US$)	Royalty and license fees, receipts (BoP, current US$)	Exports of goods, services and income (BoP, current US$)	Foreign direct investment, net inflows (BoP, current US$)	Foreign direct investment, net inflows (% of GDP)	Profit remittances on FDI (current US$)	Portfolio equity, net inflows (BoP, current US$)	Workers' remittances and compensation of employees, received (current US$)	Workers' remittances and compensation of employees, received (% of GDP)	Market capitalization of listed companies (current US$)	Listed domestic companies, total	Stocks traded, total value (current US$)	Stocks traded, turnover ratio (%)	Income
NaN	NaN	NaN	NaN	NaN	469930	NaN	488100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
330	16000	0.17031423	NaN	18.05555556	720	NaN	750	415608.3065	46079712.59	3.920106503	30486465.38	15593247.21	NaN	46495320.9	NaN	1402807.967	979246.4972	1608743.447	2536976.567	-24872923.88	-24932762.77	654904.3857	129785.0004	151772.7823	21987.78194	-1486401.602	23944690.76	288508.4055	NaN	NaN	2952584.874	21206788.71	0.01375756	5553702.611	15653086.1	NaN	24159373.59	129785.0004	0.216097051	0	0	21871343.61	36.41663401	NaN	NaN	NaN	NaN	1
710	35000	0.029844765	2951	5.847953216	5130	6960	5130	545183673.5	2080040816	7.555980646	1354571429	725469387.8	12367346.94	2625224490	0.11067334	21591836.73	53673469.54	-47877551.02	-349387755.1	325714285.7	787102040.8	-238634276.2	-6979591.837	-6979591.837	NaN	301287337.4	-24204081.63	-35183673.47	NaN	NaN	195795918.4	2405755102	NaN	2141673469	264081632.7	NaN	2601551020	1183673.469	0.016047634	NaN	0	3306122.541	0.044822704	NaN	NaN	NaN	NaN	3
88220	3070000	0.42284399	1934000	12.02368692	155360	2098000	163610	400241662.9	3205528288	5.30332681	2593182511	612345777.7	NaN	3605769951	-0.071242679	10784954.99	16776596.07	-581189241.1	-360696828	-533256107.8	-885564637.4	-20089986.92	113841191.5	143799399.9	29958208.3	226202460	312763694.7	-5991641.66	NaN	NaN	39544834.96	2672272181	2.683229814	1707617873	964654307.3	NaN	2711817016	107849549.9	1.282368229	137807758.2	35949849.96	270822204.6	3.220169126	NaN	NaN	NaN	NaN	2
381300	24595000	0.497878223	13719647	3.813520783	769630	26493152	783560	1851000000	12495000000	NaN	11162000000	1333000000	NaN	14346000000	NaN	20000000	NaN	-1013000000	-1553000000	-1376000000	-2907000000	-836487833.4	99000000	99000000	NaN	108487833.4	1916000000	NaN	NaN	NaN	298000000	11119000000	NaN	8255000000	2864000000	NaN	11417000000	99000000	0.147244852	98000000	0	1714000000	2.549269456	NaN	NaN	NaN	NaN	2
20	NaN	NaN	NaN	66.66666667	30	NaN	30	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
340000	9000000	0.411931552	2650260	1.128923007	885800	3622492	947300	100433358.8	1077932732	6.221551961	869202739.6	208729992.2	NaN	1178366091	NaN	23580136.22	NaN	-375096159.1	-97915091.87	-643817845.4	-540683366.1	-39642276.69	NaN	NaN	NaN	3356338.924	366636778.1	NaN	NaN	NaN	2518266.975	434114886.4	0.097560976	328519373.5	105595512.9	NaN	436633153.4	14510000	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0
116000	4900000	0.331056185	796853	8.508082679	199810	1170974	241550	21002147.1	368200000	5.288683603	238300000	129900000	NaN	389202147.1	NaN	300000	NaN	4597852.9	-19502147.1	2700000	109500000	-52151398.92	NaN	NaN	NaN	-50548601.08	21400000	NaN	NaN	NaN	1500000	370900000	NaN	347800000	23100000	NaN	372400000	-4000000	-0.113646204	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	579350	NaN	603560	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
148910	1280000	0.425140977	558337	0.262827105	175020	1027846	176220	428300000	1015000000	0.768551237	675400000	339600000	NaN	1443300000	0.166947806	NaN	NaN	-98000000	-350900000	242100000	178200000	238660660.6	-7900000	213500000	221400000	-66060660.58	10800000	NaN	NaN	NaN	77400000	1257100000	0.265179678	853600000	403500000	NaN	1334500000	-7900000	-0.166947806	0	0	NaN	NaN	NaN	NaN	NaN	NaN	2
4313990	187765000	0.789180579	72873500	0.222077616	9158960	347118200	9629090	73944000000	4.10112E+11	3.401360544	3.38082E+11	72030000000	1170000000	4.84056E+11	0.335977825	12140000000	6330000000	-1.24455E+11	19787000000	-1.21102E+11	-1.22165E+11	19778178348	5950000000	74490000000	68540000000	-3835178348	-23140000000	NaN	NaN	NaN	93731000000	2.8901E+11	4.035954195	2.15917E+11	73093000000	6680000000	3.82741E+11	20010000000	0.478159052	NaN	4330000000	80000000	0.00191168	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	425400	NaN	447400	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
120	4000	0.038313442	200	15.38461538	390	660	390	3100000	89200000	4.41918148	71281481.48	17918518.52	NaN	92300000	NaN	8000000	NaN	3700000	-2900000	-6800000	-8081481.481	1856317.574	1800000	1800000	NaN	-6382243.5	13400000	NaN	NaN	NaN	200000	82400000	NaN	63200000	19200000	NaN	82600000	1800000	1.594592849	0	0	NaN	NaN	NaN	NaN	NaN	NaN	2
216400	2917000	0.167067583	897874	0.876367553	882050	1821903	912050	4147000000	9544000000	4.131179638	7501000000	2043000000	NaN	13691000000	0.018986552	213000000	217000000	3327000000	-2233000000	5731000000	6977000000	-998510561.8	57000000	57000000	NaN	-1699489438	-171000000	NaN	NaN	NaN	1914000000	15275000000	3.324968632	14478000000	797000000	NaN	17189000000	68000000	0.117371414	106000000	0	1000000	0.00172605	NaN	NaN	NaN	NaN	2
67500	5616000	0.095399878	6115600	2.473194261	325490	16461900	331690	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-80000	-0.00056759	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
1370	20000	0.153810659	1270	7.136997539	12190	660	12190	40218908.94	72656690.04	5.064450408	52289828.04	20366862	NaN	112875599	NaN	1689656.208	15122900.96	-10365393.05	-13486146.19	-15826525.77	-33622298.02	-6618909.32	4625776.267	4625776.267	NaN	258790.8521	18947278.91	11653209.84	NaN	NaN	26732762.75	56830164.27	NaN	18667530.02	38162634.25	NaN	83562927.02	4625776.267	3.739557018	11016687	0	8735109.329	7.061612474	NaN	NaN	NaN	NaN	1
3800	107000	NaN	0	19.6013289	6020	0	6020	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
900	29000	0.184808723	NaN	21.20141343	2830	NaN	2840	2578750.62	57685627	4.62032945	46600116.99	11085510.01	NaN	60264377.62	NaN	195967.2319	195967.2272	1928495.714	-1897319.109	-31230050.69	-30477358.37	3923948.756	NaN	NaN	NaN	-4160000.195	35055865.51	NaN	NaN	NaN	681431.511	26455576.31	0.017241379	16122758.63	10332817.68	NaN	27137007.82	430000	0.504950892	106891.2174	0	24000000	28.18330561	NaN	NaN	NaN	NaN	1
234700	1372000	0.140599413	861000	0.185616607	527970	446285	527970	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
945470	12355000	0.394629084	7019500	0.670251221	1214470	11062037	1219090	3569300790	12996665570	13.84171486	10767783502	2228882068	120290310.7	16565966360	0.070611959	126930771.6	721691406.3	2261355819	-2597318893	5034126842	5525554814	-886097569.8	-500000438.4	-513056686.7	-13056248.22	742413764.1	-175452129.7	-25437825.11	NaN	NaN	971981896.4	18030792412	9.620582767	16293338316	1737454096	10799651.52	19002774309	-452643658.3	-0.674920364	597380063	-157104948.7	38708106.99	0.057716239	NaN	NaN	NaN	NaN	2
228000	6700000	0.21582164	1427330	0.48521206	2267050	1141300	2344860	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69190000	0.961634332	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0
201250	2408000	0.354889479	647232	0.022868212	743390	1192708	752610	412900000	825900000	5.383104126	571400000	254500000	NaN	1238800000	NaN	31000000	23700000.76	-395300000	-410400000	39200000	225600000	-145501823.4	51500000	51500000	NaN	-151798176.6	-24100000	-3200000	NaN	NaN	2500000	865100000	3.964757709	797000000	68100000	NaN	867600000	51500000	2.28636432	73000000	0	NaN	NaN	NaN	NaN	NaN	NaN	1
126400	2695000	0.304338237	1830328	0.284347938	386850	3420543	390760	166704927.8	1379684810	2.16246048	917876574.3	461808235.5	4826765.533	1546389738	NaN	140445198.2	15254607.2	-64089005.19	-128898200.7	33737234.45	200408921.6	37171331.19	2848609.099	11937377.3	9088768.205	-82167811.74	31071961.07	-11514901.63	NaN	NaN	37806727.06	1413422044	0.305583377	1118285496	295136548.3	374333.4591	1451228771	2848609.099	0.050531809	2371997.921	0	619640.8272	0.010991881	NaN	NaN	NaN	NaN	0
