Time required to build a warehouse (days)	Procedures to build a warehouse (number)	Investment in energy with private participation (current US$)	Investment in telecoms with private participation (current US$)	Investment in transport with private participation (current US$)	Investment in water and sanitation with private participation (current US$)	Scientific and technical journal articles	Patent applications, nonresidents	Patent applications, residents	Trademark applications, aggregate direct	Trademark applications, Madrid	Trademark applications, direct nonresident	Trademark applications, direct resident	Trademark applications, total	CPIA business regulatory environment rating (1=low to 6=high)	CPIA debt policy rating (1=low to 6=high)	CPIA economic management cluster average (1=low to 6=high)	CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)	CPIA quality of budgetary and financial management rating (1=low to 6=high)	CPIA financial sector rating (1=low to 6=high)	CPIA fiscal policy rating (1=low to 6=high)	CPIA gender equality rating (1=low to 6=high)	CPIA building human resources rating (1=low to 6=high)	IDA resource allocation index (1=low to 6=high)	CPIA macroeconomic management rating (1=low to 6=high)	CPIA quality of public administration rating (1=low to 6=high)	CPIA equity of public resource use rating (1=low to 6=high)	CPIA property rights and rule-based governance rating (1=low to 6=high)	CPIA social protection rating (1=low to 6=high)	CPIA public sector management and institutions cluster average (1=low to 6=high)	CPIA efficiency of revenue mobilization rating (1=low to 6=high)	CPIA policies for social inclusion/equity cluster average (1=low to 6=high)	CPIA structural policies cluster average (1=low to 6=high)	CPIA trade rating (1=low to 6=high)	CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)	Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)	Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)	Air transport, registered carrier departures worldwide	Air transport, freight (million ton-km)	Air transport, passengers carried	Road sector diesel fuel consumption (kt of oil equivalent)	Road sector diesel fuel consumption per capita (kg of oil equivalent)	Road density (km of road per 100 sq. km of land area)	Road sector energy consumption (kt of oil equivalent)	Road sector energy consumption per capita (kg of oil equivalent)	Road sector energy consumption (% of total energy consumption)	Roads, goods transported (million ton-km)	Roads, paved (% of total roads)	Roads, passengers carried (million passenger-km)	Road sector gasoline fuel consumption (kt of oil equivalent)	Road sector gasoline fuel consumption per capita (kg of oil equivalent)	Roads, total network (km)	Railways, goods transported (million ton-km)	Railways, passengers carried (million passenger-km)	Rail lines (total route-km)	Liner shipping connectivity index (maximum value in 2004 = 100)	Container port traffic (TEU: 20 foot equivalent units)	Motor vehicles (per 1,000 people)	Passenger cars (per 1,000 people)	Vehicles (per km of road)	Mobile cellular subscriptions	Mobile cellular subscriptions (per 100 people)	Telephone lines	Telephone lines (per 100 people)	Fixed broadband Internet subscribers	Fixed broadband Internet subscribers (per 100 people)	Secure Internet servers	Secure Internet servers (per 1 million people)	Internet users	Internet users (per 100 people)	Daily newspapers (per 1,000 people)	Lead time to export, median case (days)	Lead time to import, median case (days)	Logistics performance index: Efficiency of customs clearance process (1=low to 5=high)	Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high)	Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high)	Logistics performance index: Competence and quality of logistics services (1=low to 5=high)	Logistics performance index: Overall (1=low to 5=high)	Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high)	Logistics performance index: Ability to track and trace consignments (1=low to 5=high)	Income
291	27	13000000	101000000	60000000	NaN	73.2	22	273	NaN	4350	731	1581	6662	3.5	4	4	3.5	4	3.5	4	5	4	3.8	4	3.5	3.5	3.5	3.5	3.5	3.5	3.9	3.8	4.5	3	NaN	NaN	4933	0.813	401199	223	62.46311385	38	308.307	86.35791588	9.788869391	NaN	85.8	NaN	94	26.32974306	12778	3092	485	1156	NaN	NaN	139	101	39	2423416	66.66785876	1114564	30.66151058	115127	3.167128787	28	7.842902188	850240.3001	23.81554111	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
172	16	NaN	102150000	NaN	NaN	38	63	14	NaN	349	455	514	1318	3.5	4	3.8	4	3.5	3	3.5	3.5	3.5	3.7	4	3.5	4	3.5	3.5	3.6	4	3.7	3.5	4	3.5	3.142401256	2.634078392	11861	12.188	558981	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	854	7.823282688	143371	19	7	NaN	4835239	24.73738484	164851	0.843388016	3488	0.017844826	4	0.204642499	322513.653	1.65	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
174	8	NaN	0	NaN	NaN	0.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	3	2.5	4	3	3.5	2	4	4	3.4	2.5	4	4	4	3.5	3.5	4	3.9	3.8	4	2.5	NaN	NaN	5006	0.013	91096	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.447113687	53650	23	11	NaN	435627	141.6065299	46925	15.25361471	15359	4.99265356	9	29.25573412	71370.624	23.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
138	11	562000000	3872100000	905080000	NaN	4256.8	15896	685	NaN	NaN	27695	56592	84287	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.59645563	3.313869837	266244	482.785	18825976	14918	134.8493468	19	50241.891	454.1551271	27.7443515	227290	35.28	463865	33196	300.0709826	366096	71136	84	26677	31.16501821	3312713	265	183	77	75303469	68.06960457	20491430	18.52296522	7426717	6.713285539	1667	15.0686326	24017156	21.71	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
87	8	NaN	NaN	NaN	NaN	0.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3510	0.359	29530	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.055306184	NaN	NaN	NaN	NaN	2000	3.78214826	4400	8.320726172	0	0	2	37.8214826	1917.837125	3.626772173	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
191	20	NaN	146300000	295000000	NaN	46.4	406	34	NaN	4890	NaN	NaN	4890	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.687182708	3.490155079	2813	NaN	196420	221	107.6723098	54	395.381	192.6316087	13.12680693	3978	56.54	1239	118	57.49019256	13922	743	148	699	NaN	NaN	144	129	21	1967531	95.85909836	457122	22.27121339	181012	8.818995539	24	11.69292052	944982.0496	46.04	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
238	11	NaN	67000000	NaN	NaN	19.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.5	4.5	4.3	3	3.5	3	4	3.5	3.5	3.7	4.5	3	3.5	3.5	3.5	3.4	3.5	3.4	3.5	4	3.5	3.377704732	3.74376694	NaN	NaN	NaN	NaN	NaN	2	NaN	NaN	NaN	NaN	25.05	NaN	NaN	NaN	21573	NaN	NaN	NaN	NaN	NaN	13	8	7	3438568	23.77987813	81076	0.560691951	2661	0.018402502	7	0.484094387	227021.843	1.57	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	44.9	34	14	NaN	NaN	733	503	1236	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.396286344	5.187163113	17334	11.763	1708268	103	250.0303435	968	178.366	432.9797305	21.79128183	NaN	87.53	NaN	70	169.9235344	3096.4	NaN	NaN	NaN	29.92475575	2407332	674	559	90	385636	93.1609437	241115	58.24793572	95327	23.02884917	387	939.4343974	207304.1568	50.32265003	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	10	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29514	2.83	1637923	567	11.99992	NaN	1078.468	22.82456741	6.895850135	NaN	NaN	NaN	395	8.359732628	NaN	NaN	NaN	NaN	3.631519683	180000	7	5	NaN	367388	0.777535557	504445	1.067601348	9995	0.021153298	NaN	NaN	103950.693	0.22	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
281	18	NaN	55500000	NaN	NaN	19.7	914	3	NaN	11689	1143	96	12928	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.50383821	3.764174306	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.203837125	NaN	NaN	NaN	NaN	1158032	184.0527031	174046	27.66213435	34229	5.440212338	NaN	NaN	207001.865	32.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
208	19	NaN	0	NaN	NaN	26.9	NaN	NaN	NaN	1936	NaN	NaN	1936	3.5	3	2.8	3	4	2.5	2.5	3.5	4	3.3	3	3.5	3.5	3	3.5	3.3	3	3.5	3.5	4.5	3	2.754865463	2.418595142	5592	5.927	364470	116	43.48683436	NaN	414.419	155.3600897	13.39034957	782.1	NaN	1215	367	137.5833466	NaN	8261	1400	1810	NaN	NaN	72	48	NaN	1763178	66.09916348	200494	7.516249455	32504	1.21853109	23	8.622389572	333167.5026	12.49	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.762356557	NaN	NaN	NaN	NaN	NaN	NaN	24700	39.38954184	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
370	13	NaN	66900000	0	NaN	24.7	NaN	NaN	NaN	1240	NaN	NaN	1240	3	4.5	4.3	3	3.5	3.5	4	3.5	4	3.7	4.5	3	3.5	3	3	3.3	4	3.4	3.7	4.5	3	2.77933355	2.828055317	10943	6.743	461125	331	14.8211831	4	407.97	18.26766788	4.345395284	NaN	20.78	NaN	98	4.388144845	30331	695	114	3116	8.812993778	241237	10	7	7	4405006	19.72429017	78324	0.350711282	10191	0.045632229	5	0.223884941	348393.24	1.56	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
168	22	NaN	40000000	NaN	NaN	1.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.5	4	3.5	3.5	3	2.5	3	4	3.5	3.3	3.5	3	3.5	3	3	3	3.5	3.5	3.3	4	2.5	3.373167958	2.692010464	1159	0.116	153895	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7622	47	728	7.934055183	57478	NaN	NaN	NaN	2091992	63.48499994	76354	2.317089972	5876	0.178317058	5	1.517333717	61621.2498	1.87	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
136	16	NaN	13000000	NaN	0	21.1	22	2	1874	NaN	NaN	NaN	1874	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.566114974	4.437298569	11742	191.185	1256746	NaN	NaN	99	NaN	NaN	NaN	NaN	98	NaN	NaN	NaN	2028	NaN	NaN	NaN	17.43175133	454433	159	123	99	1033300	80.48454296	363600	28.3210876	46754	3.641705528	76	59.91021351	280007.4669	22.07277253	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
200	18	NaN	57200000	NaN	NaN	53.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.5	3	3.3	3.5	3	3	3.5	3.5	3	3.4	3.5	3.5	3.5	3.5	3.5	3.4	4	3.4	3.5	4	3	3.455645	3.523896	4416	1.589	159917	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33	44	797	NaN	NaN	NaN	NaN	NaN	1507684	10.76523981	111333	0.794945389	2700	0.019278673	2	0.142804988	98035.791	0.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
260	22	0	882440000	425000000	0	951	4485	818	NaN	NaN	13472	12562	26034	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.783006236	5.707030049	176549	2444.462	22420870	5205	189.2589079	NaN	14116.352	513.2844118	19.33123801	NaN	NaN	NaN	8364	304.123248	NaN	1350	2268	1665	77.600104	16024829	334	298	NaN	27713000	100.7671876	4514000	16.41334698	1318500	4.794195391	738	26.83440424	15346120.46	55.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
139	12	NaN	0	NaN	NaN	16.3	NaN	NaN	NaN	1139	NaN	NaN	1139	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.069238636	5.263301474	5450	NaN	452167	201	91.34611452	NaN	634.409	288.3124237	34.4762767	NaN	NaN	NaN	394	179.0565628	NaN	NaN	NaN	NaN	11.12325	183605	NaN	NaN	NaN	1052000	47.80901118	145360	6.606005575	320	0.014542665	18	8.180249061	117260.5714	5.329003772	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
326	12	NaN	54700000	NaN	NaN	14.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	3.5	3.7	3	3.5	3	3.5	2.5	3	3.3	4	3	3.5	3	3	3.2	3.5	3	3.3	4	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	NaN	NaN	NaN	NaN	20.65	NaN	NaN	NaN	18948	NaN	NaN	NaN	NaN	NaN	7	6	6	1897628	13.13236734	64738	0.448013624	617	0.004269894	5	0.346020594	101150.049	0.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
251	15	NaN	2995000000	382000000	NaN	462.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	4.5	4.3	3	3	3.5	4.5	3	3	3.4	4	3	3.5	2.5	3.5	2.9	3	3.2	3.3	3.5	3	2.666504258	2.620447671	18005	10.036	1460900	1023	6.78986522	NaN	8510.11	56.48338212	7.675591174	NaN	NaN	NaN	7005	46.49365187	NaN	NaN	NaN	NaN	18.29805727	72500	NaN	NaN	NaN	62988492	41.80678114	1307625	0.867898095	67776	0.04498435	120	0.796465128	23895584.78	15.86	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
218	16	0	156000000	NaN	NaN	16.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.5	4.5	4.2	3.5	4	3.5	4	3.5	3.5	3.8	4	3	4	3	3.5	3.4	4	3.6	3.8	4.5	3	3.73241525	2.212322917	NaN	NaN	NaN	291	51.63623884	16	456.498	81.00288577	14.97815771	NaN	11.67	128.309911	189	33.53693863	21441.54	NaN	NaN	NaN	8.905506722	63030	58	18	15	3108002	55.1496679	252000	4.514852694	43212	0.76677153	38	6.74287655	298685.581	5.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
176	15	NaN	NaN	NaN	NaN	14637.2	311	2421	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.181270625	6.61387326	262848	4903.379	29601230	6779	412.207696	328	11647.987	708.2740647	14.64233259	NaN	NaN	NaN	4151	252.4080463	136135	NaN	15313	2896	87.57018411	11362089	522	459	63	20627000	124.987404	7317200	44.33789851	5805000	35.17486209	18173	1105.037684	14427152.51	87.72655698	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
250	11	NaN	NaN	NaN	NaN	4299.9	4280	1150	NaN	9804	2997	3523	16324	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.301716384	5.8016016	NaN	NaN	NaN	2651	555.9736018	29	3485.19	730.9217795	11.69593136	17564	NaN	63362	1331	279.1402731	93247	NaN	2705	4114	7.90520024	331054	575	461	29	5211207	109.044815	1899519	39.74754753	1577863	33.01687669	4030	845.1805415	4328303.166	90.77413434	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
402	13	NaN	0	NaN	NaN	56.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	3.5	3.7	3	3	3	3.5	3.5	4	3.3	4	3	3.5	2.5	3	3	3.5	3.4	3.2	3.5	3	2.779495037	2.875125983	6952	7.233	520303	305	10.55167696	14	438.357	15.16525068	4.566893318	NaN	53.94	NaN	88	3.04441827	19875	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4200000	14.53017811	805061	2.785161837	12000	0.041514795	26	0.899487216	500062.6934	1.73	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
64	6	NaN	NaN	NaN	NaN	3323.4	4468	1256	NaN	NaN	9252	8330	17582	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.619857554	5.349343887	220375	920.847	12950904	1715	401.7428377	35	4156.085	973.5728174	24.08325008	NaN	65.89	NaN	2323	544.1682869	93911	NaN	NaN	NaN	20.47981143	2295575	733	616	33	4620000	107.9992117	1750000	40.90879233	914961	21.38854259	4184	980.1119726	3081305.823	72.18032333	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
186	14	NaN	NaN	NaN	NaN	124.5	NaN	NaN	NaN	1847	NaN	NaN	1847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.928628448	5.080704247	NaN	NaN	NaN	155	58.77974018	17	1850.948	701.9241453	11.25708841	NaN	43.46	NaN	1580	599.1741257	53430	NaN	NaN	NaN	30.42036799	3427990	NaN	NaN	NaN	3219349	122.0854824	301010	11.41502554	32447	1.230468535	32	12.13517217	527392.6	20	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
265	11	1084400000	2255500000	303000000	NaN	947.5	1375	170	NaN	NaN	4686	10186	14872	4	4	3	3	3.5	4	2.5	2	3.5	3.3	2.5	3.5	3.5	2.5	3	3	3	3	4	4	2.5	3.464245553	3.700787564	52165	319.796	5605758	6877	41.07087471	32	10548.089	62.99538197	12.74295616	NaN	NaN	NaN	1518	9.06581181	258350	6187	24731	7791	24.60529559	1938001	12	10	8	88019742	52.56722111	4416737	2.637767224	148470	0.088669373	89	0.531526516	11720958.06	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
128	18	19700000	878000000	NaN	NaN	75	371	NaN	NaN	NaN	6309	4407	10716	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.341061797	5.713550985	46292	38.458	2762458	394	115.6616773	18	501.844	147.3200984	17.90953587	NaN	38.14	NaN	469	137.678494	13727	NaN	NaN	NaN	30.44544107	5129499	135	98	33	3915246	114.9350049	523999	15.38238661	196190	5.759305701	295	86.59947917	1152073.903	33.82	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
208	16	328200000	842400000	439000000	NaN	161.1	1504	31	NaN	NaN	9845	14980	24825	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.2871226	2.342214768	67840	230.125	6184410	3044	106.9445896	NaN	4280.735	150.3946937	28.45604658	NaN	NaN	NaN	841	29.54678049	NaN	627	55	2020	17.38228074	1235326	65	40	NaN	20951834	73.60989776	3075428	10.80487468	725563	2.549114232	289	10.15341208	8701242.427	30.57	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
85	30	1820000000	1208600000	315300000	NaN	224.1	3095	216	NaN	NaN	6965	8882	15847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.934040407	3.1581264	72333	277.362	9508389	4155	46.0780233	NaN	6825.932	75.69806348	17.23486574	NaN	NaN	NaN	2592	28.7447019	NaN	NaN	NaN	479	30.26142612	4471428	32	8	NaN	68117167	75.54041897	4076140	4.520348349	1045716	1.159675721	413	4.580077888	5608769.246	6.22	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
71	22	NaN	NaN	NaN	NaN	0.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.786895917	NaN	NaN	NaN	NaN	11667	57.67747676	7386	36.51374333	111	0.548744315	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
219	21	NaN	0	NaN	NaN	19.2	45	1	NaN	NaN	NaN	NaN	NaN	3	4.5	4	2	3.5	3	3.5	2.5	2.5	3.3	4	2.5	3	2	3	2.9	3.5	2.6	3.5	4.5	3	NaN	NaN	21751	22.002	904885	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.924882314	254592	NaN	NaN	NaN	874000	13.34500283	66846	1.020663683	2987	0.04560815	7	1.068821737	75316.582	1.15	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
301	30	NaN	NaN	NaN	NaN	7529.1	290	2488	NaN	4823	1081	14705	20609	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.767039767	2.621435958	90031	78.921	4634676	8349	218.9858043	123	14885.984	390.4442663	15.20790043	174222.6	68.15129247	26790.5	3991	104.6798832	383313	39200	17958	19627	9.322282177	859341	495	422	49	43926365	114.9349364	9453928	24.73654748	3985385	10.42790524	3229	84.69339587	20305468.86	53.2591859	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
208	20	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.431546964	5.189180095	NaN	NaN	NaN	NaN	NaN	301	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26677	NaN	NaN	NaN	NaN	NaN	622	608	92	2543587	67.66692888	949377	25.25623301	426310	11.34110548	212	56.36999563	1428412.78	37.98095385	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	400000000	NaN	NaN	10.6	NaN	NaN	NaN	2007	NaN	NaN	2007	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1986	2.292	108974	219	9.077220161	NaN	405.185	16.79430799	1.99984739	NaN	NaN	NaN	167	6.921898479	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	1180000	4.890922278	0	0	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
354	18	NaN	NaN	NaN	NaN	3856.8	24	381	NaN	3774	1043	15508	20325	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.65899164	4.692279387	159135	347.473	11171020	4405	414.6892048	NaN	6145.156	578.5084801	25.15386138	NaN	NaN	NaN	1488	140.0811661	NaN	2550	3814	2842	34.97477312	1297402	NaN	NaN	NaN	14049187	132.1081296	4160159	39.11904825	1613725	15.17427246	1224	115.228056	4455902.428	41.94811883	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
291	12	NaN	178800000	NaN	NaN	5.9	265	13	NaN	NaN	8506	11526	20032	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.555629347	3.911196818	10522	0	465911	875	140.4439828	8	1120.863	179.9068158	24.99862836	NaN	NaN	NaN	191	30.65691509	31531	NaN	NaN	NaN	0.654115181	9317	NaN	NaN	NaN	5790759	92.94597224	370381	5.94488946	12800	0.205449483	35	5.61775931	889055.5334	14.27	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.014354365	70336	NaN	NaN	NaN	187146	70.74366544	54553	20.62175617	27671	10.46000431	17	64.26225046	89600.0367	33.87	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
62	17	NaN	NaN	NaN	NaN	59.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.030868548	4.39708509	68818	1639.146	9702479	1778	1273.58423	NaN	2874.601	2059.081272	12.4692033	NaN	NaN	NaN	968	693.3799407	NaN	NaN	NaN	NaN	3.212961149	400000	NaN	NaN	NaN	1429486	102.3943097	265865	19.04395227	104235	7.46636964	65	46.55960346	618454.58	44.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
