Time required to build a warehouse (days)	Procedures to build a warehouse (number)	Investment in energy with private participation (current US$)	Investment in telecoms with private participation (current US$)	Investment in transport with private participation (current US$)	Investment in water and sanitation with private participation (current US$)	Scientific and technical journal articles	Patent applications, nonresidents	Patent applications, residents	Trademark applications, aggregate direct	Trademark applications, Madrid	Trademark applications, direct nonresident	Trademark applications, direct resident	Trademark applications, total	CPIA business regulatory environment rating (1=low to 6=high)	CPIA debt policy rating (1=low to 6=high)	CPIA economic management cluster average (1=low to 6=high)	CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)	CPIA quality of budgetary and financial management rating (1=low to 6=high)	CPIA financial sector rating (1=low to 6=high)	CPIA fiscal policy rating (1=low to 6=high)	CPIA gender equality rating (1=low to 6=high)	CPIA building human resources rating (1=low to 6=high)	IDA resource allocation index (1=low to 6=high)	CPIA macroeconomic management rating (1=low to 6=high)	CPIA quality of public administration rating (1=low to 6=high)	CPIA equity of public resource use rating (1=low to 6=high)	CPIA property rights and rule-based governance rating (1=low to 6=high)	CPIA social protection rating (1=low to 6=high)	CPIA public sector management and institutions cluster average (1=low to 6=high)	CPIA efficiency of revenue mobilization rating (1=low to 6=high)	CPIA policies for social inclusion/equity cluster average (1=low to 6=high)	CPIA structural policies cluster average (1=low to 6=high)	CPIA trade rating (1=low to 6=high)	CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)	Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)	Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)	Air transport, registered carrier departures worldwide	Air transport, freight (million ton-km)	Air transport, passengers carried	Road sector diesel fuel consumption (kt of oil equivalent)	Road sector diesel fuel consumption per capita (kg of oil equivalent)	Road density (km of road per 100 sq. km of land area)	Road sector energy consumption (kt of oil equivalent)	Road sector energy consumption per capita (kg of oil equivalent)	Road sector energy consumption (% of total energy consumption)	Roads, goods transported (million ton-km)	Roads, paved (% of total roads)	Roads, passengers carried (million passenger-km)	Road sector gasoline fuel consumption (kt of oil equivalent)	Road sector gasoline fuel consumption per capita (kg of oil equivalent)	Roads, total network (km)	Railways, goods transported (million ton-km)	Railways, passengers carried (million passenger-km)	Rail lines (total route-km)	Liner shipping connectivity index (maximum value in 2004 = 100)	Container port traffic (TEU: 20 foot equivalent units)	Motor vehicles (per 1,000 people)	Passenger cars (per 1,000 people)	Vehicles (per km of road)	Mobile cellular subscriptions	Mobile cellular subscriptions (per 100 people)	Telephone lines	Telephone lines (per 100 people)	Fixed broadband Internet subscribers	Fixed broadband Internet subscribers (per 100 people)	Secure Internet servers	Secure Internet servers (per 1 million people)	Internet users	Internet users (per 100 people)	Daily newspapers (per 1,000 people)	Lead time to export, median case (days)	Lead time to import, median case (days)	Logistics performance index: Efficiency of customs clearance process (1=low to 5=high)	Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high)	Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high)	Logistics performance index: Competence and quality of logistics services (1=low to 5=high)	Logistics performance index: Overall (1=low to 5=high)	Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high)	Logistics performance index: Ability to track and trace consignments (1=low to 5=high)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	0	100000000	NaN	NaN	466	NaN	NaN	NaN	2849	NaN	NaN	2849	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37160	51.185	3049154	2147	72.89349595	NaN	2647	89.86915872	23.90785495	NaN	56.41999817	NaN	399	13.54657889	57694	4974	2145	1907	NaN	NaN	NaN	NaN	NaN	6198670	21.04530631	1127447	3.827832013	2000	0.006790265	NaN	NaN	699016.3577	2.373253192	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	18.1	4	8	NaN	3540	266	250	4056	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14959	0	104255	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14874	42.08709431	NaN	95.38779321	4904	13.8762344	NaN	NaN	16980.33168	48.04711717	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	0	NaN	NaN	73.6	30	239	NaN	2408	282	1391	4081	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3862	0.253	129377	95	26.22093651	NaN	197	54.37394202	6.606054164	1152.5	86	1945.300049	79	21.80477878	12719	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	338225	8.522071592	719286	18.12345861	418	0.010532119	NaN	NaN	150308.5467	4.148664062	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	0	NaN	NaN	23	25	4	NaN	NaN	293	162	455	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9433	10.863	266033	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	163010	0.99767623	59491	0.364105003	0	0	NaN	NaN	55506.76735	0.339720155	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	0.5	NaN	NaN	NaN	NaN	0	13	13	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3417	0.009	57902	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41899	14.84379982	28651	10.15035463	190	0.067312393	NaN	NaN	15094.92283	5.347765169	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	2124000000	2929500000	71400000	NaN	3320.2	12536	526	NaN	NaN	18473	37764	56237	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	278456	341.598	19618662	9215	89.78492764	NaN	36102	351.7542547	23.95888215	192900	33.5	393200	23632	230.2547379	337192	NaN	69	NaN	NaN	1564540	NaN	NaN	NaN	25928266	25.26280506	14975085	14.59074252	231486	0.225544805	NaN	NaN	12213464.21	11.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3876	0.292	24592	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	552	1.060192832	4379	8.410479007	0	0	NaN	NaN	1215.972573	2.335444575	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	73000000	NaN	NaN	54.2	209	42	NaN	2917	624	411	3952	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1964	0.212	165735	171	84.55906896	NaN	327	161.7006757	12.921658	2693	NaN	NaN	133	65.76816475	13182	334	98	699	NaN	NaN	NaN	NaN	NaN	365346	18.06626761	560026	27.69314453	0	0	NaN	NaN	350456.7915	17.33	74.89741858	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	82600000	NaN	NaN	17.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	189	196	733	NaN	NaN	NaN	NaN	NaN	45974	0.383056431	56603	0.471617505	0	0	NaN	NaN	27249.75377	0.227045578	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	23.4	180	22	NaN	NaN	1817	416	2233	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14594	12.014	1398990	74	186.8833166	NaN	154	388.9193346	21.00095459	NaN	90	NaN	75	189.4087668	2222	NaN	NaN	NaN	NaN	1288780	NaN	NaN	NaN	276859	68.82862143	207269	51.52817693	17679	4.395093525	NaN	NaN	116328.9648	29.37830103	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	6.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20624	1.988	1186162	684	14.99694404	NaN	1074	23.54783319	8.461845311	NaN	NaN	NaN	338	7.410770595	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47982	0.105202247	342317	0.750542236	0	0	NaN	NaN	194.5206687	0.000426494	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	0	10100000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	2500000	NaN	NaN	16.1	105	121	NaN	1088	2172	255	3515	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6264	8.184	269886	10	4.066936901	2.99999993	271	110.21399	10.76669603	NaN	3.5	761.2000122	244	99.23326039	49250	6452	1073	1810	NaN	NaN	NaN	NaN	NaN	216000	8.784583706	128000	5.205679233	90	0.003660243	NaN	NaN	50150.09215	2.039572603	16.73664177	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17137	24.69557448	21900	31.55937919	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	0	77700000	NaN	12.6	9	NaN	NaN	931	738	175	1844	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7501	7.095	281513	197	10.26040544	NaN	272	14.16665117	3.557781843	NaN	NaN	NaN	64	3.333329688	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	254759	1.32686834	87367	0.455035961	0	0	NaN	NaN	49845.67588	0.259612611	2.738558639	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	1600000	NaN	NaN	6.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1510	0.074	105541	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	247238	8.828878566	31529	1.125901812	0	0	NaN	NaN	10171.63316	0.363229415	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	27400000	NaN	NaN	23.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12720	185.571	1029466	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98	NaN	NaN	NaN	2000	NaN	NaN	NaN	NaN	198180	NaN	NaN	NaN	347532	28.46441457	317792	26.02857646	285	0.023342766	NaN	NaN	125177.883	10.3436041	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	26000000	NaN	NaN	48.5	NaN	NaN	NaN	NaN	440	138	578	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4620	1.246	104711	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73	37	710	NaN	NaN	NaN	NaN	NaN	86047	0.727171962	73100	0.617758556	0	0	NaN	NaN	25452.37839	0.215094727	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	12300000	475200000	NaN	16400000	494.5	4615	322	NaN	NaN	8785	7661	16446	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	189382	1923.655	16281275	4611	188.086447	NaN	11629	474.3563852	22.8765509	NaN	NaN	NaN	6610	269.6272858	NaN	NaN	1123	1636	NaN	8751570	NaN	NaN	NaN	9053000	36.92792463	4669903	19.04891484	19302	0.078734431	NaN	NaN	7927815.246	32.33820434	101.9857373	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	8750000	NaN	NaN	21.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5080	21.059	222009	129	65.36914819	NaN	440	222.9645365	37.65372776	591	12.80000019	47	268	135.8056722	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	150000	7.601063744	121413	6.152453015	0	0	NaN	NaN	51973.64193	2.633699769	20.49173998	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	4500000	NaN	NaN	17.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.65999985	NaN	NaN	NaN	14657	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57541	0.491543699	22399	0.191343343	0	0	NaN	NaN	14884.69941	0.127152469	0.209366066	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	462000000	848000000	NaN	NaN	362.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13154	8.724	520278	2068	15.9282217	NaN	8993	69.26619815	9.299738771	NaN	NaN	NaN	6406	49.34051655	NaN	44	459	3505	NaN	NaN	NaN	NaN	NaN	1569050	1.208519162	702000	0.540696888	0	0	NaN	NaN	416063.6246	0.320461976	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	11300000	68040000	NaN	NaN	6.8	NaN	NaN	NaN	NaN	3723	498	4221	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	291	55.75007414	NaN	478	91.57572316	16.56203365	NaN	11.35999966	NaN	172	32.95193386	18712	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	237248	4.545221165	171632	3.288143205	2319	0.044427636	NaN	NaN	89504.15165	1.714729584	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	12481.3	481	2122	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	250114	4203.584	22931166	5727	354.6365211	NaN	10746	665.4311255	14.1944036	NaN	NaN	NaN	4169	258.1595349	NaN	3685	14288	2806	NaN	6797530	NaN	NaN	NaN	12100000	75.40850689	8026000	50.01889887	1170966	7.297586585	NaN	NaN	9834553.562	60.89910706	314.349001	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	3099.9	5109	1178	NaN	6981	2786	2971	12738	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	270045	184.859	13699204	1408	310.2579702	NaN	3121	687.7238105	12.52631037	13614	77.5	56573	1605	353.6676436	91852	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3790000	83.56117902	2316919	51.08297713	205307	4.526568597	NaN	NaN	3303730.312	72.79891056	544.2629844	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	4900000	NaN	NaN	42.7	NaN	NaN	NaN	NaN	396	1255	1651	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4324	5.477	352544	184	7.198023454	NaN	259	10.13200041	3.058773928	NaN	NaN	NaN	48	1.877745249	15308	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21881	0.0855978	327673	1.281846706	0	0	NaN	NaN	79999.62132	0.31295606	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	2739.8	5109	1839	NaN	NaN	11276	8818	20094	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	242720	687.521	11285424	1551	392.8073952	NaN	3975	1006.711409	23.15970237	NaN	64	NaN	2217	561.4790427	92514	NaN	NaN	NaN	NaN	1407130	NaN	NaN	NaN	2449000	61.81255928	1765000	44.54845534	43500	1.097936435	NaN	NaN	2340766.447	59.28242237	188.6966884	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	113.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23168	130.409	2103559	116	50.37183971	NaN	961	417.3046376	10.63406586	NaN	NaN	NaN	786	341.312638	NaN	NaN	NaN	NaN	NaN	1415500	NaN	NaN	NaN	463000	20.10531188	227625	9.884387943	97	0.004212128	NaN	NaN	158285.6503	6.873396039	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	170000000	31800000	NaN	342.5	1057	55	NaN	NaN	1560	5342	6902	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41917	346.88	4141009	6311	41.95941576	NaN	8066	53.62773689	12.31386801	NaN	NaN	NaN	1092	7.260288703	NaN	4573	20783	7791	NaN	NaN	NaN	NaN	NaN	1698536	1.129291367	3655474	2.430384303	0	0	NaN	NaN	3876636.469	2.577426737	40.05121001	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	370000000	NaN	NaN	NaN	49.9	NaN	NaN	NaN	NaN	4021	1905	5926	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21883	22.207	1047843	0	0	NaN	423	137.8243883	17.0379915	NaN	NaN	NaN	395	128.7012609	NaN	NaN	NaN	NaN	NaN	1344790	NaN	73	NaN	525845	17.13339609	386904	12.60633738	12235	0.398648083	NaN	NaN	261430.2854	8.518077815	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	345300000	143800000	NaN	45000000	87.6	840	29	NaN	NaN	6049	8036	14085	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37482	100.417	2085823	1775	66.78141281	NaN	2746	103.3136674	23.12748635	NaN	14.39999962	NaN	838	31.52835151	78596.14063	1108.48	NaN	NaN	NaN	631760	NaN	NaN	NaN	2306943	8.679488046	1656624	6.232771336	37401	0.140715021	NaN	NaN	2383348.017	8.96694917	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	126000000	706400000	30100000	0	181.5	705	149	NaN	NaN	4740	6281	11021	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57193	275.053	6449022	4277	53.04449874	NaN	7361	91.29309218	18.7298362	NaN	9.5	NaN	2745	34.0442247	202123	NaN	148	491	NaN	3324800	NaN	NaN	NaN	15383001	19.07840957	3310933	4.106307724	21000	0.026044762	NaN	NaN	3493131.957	4.332275746	71.9658713	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2458	12.55811577	6928	35.39569816	0	0	NaN	NaN	3962.346273	20.24393947	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	26.4	NaN	NaN	NaN	NaN	420	40	460	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31147	24.176	1234779	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15000	0.265020196	62059	1.096459224	0	0	NaN	NaN	74805.06882	1.321656935	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	6019.3	4292	2313	NaN	9385	2222	12355	23962	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69842	66.715	2845919	3143	82.21213902	NaN	8536	223.2780206	9.606653458	74679	NaN	29296	4213	110.2003633	372744	46560	17310	20223	NaN	NaN	NaN	NaN	NaN	13898471	36.35440837	11861266	31.02566519	121684	0.318290395	NaN	NaN	8085750.116	21.15007358	90.32716326	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1426220	NaN	NaN	NaN	1646932	43.19428501	1276493	33.47873649	22732	0.596194917	NaN	NaN	669064.9538	17.49783662	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	1	NaN	NaN	NaN	1913	NaN	NaN	1913	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1396	1.737	84321	284	12.20740064	NaN	523	22.48053006	2.658703502	NaN	NaN	NaN	214	9.198534287	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	916000	3.937316545	0	0	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
