Time required to build a warehouse (days)	Procedures to build a warehouse (number)	Investment in energy with private participation (current US$)	Investment in telecoms with private participation (current US$)	Investment in transport with private participation (current US$)	Investment in water and sanitation with private participation (current US$)	Scientific and technical journal articles	Patent applications, nonresidents	Patent applications, residents	Trademark applications, aggregate direct	Trademark applications, Madrid	Trademark applications, direct nonresident	Trademark applications, direct resident	Trademark applications, total	CPIA business regulatory environment rating (1=low to 6=high)	CPIA debt policy rating (1=low to 6=high)	CPIA economic management cluster average (1=low to 6=high)	CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)	CPIA quality of budgetary and financial management rating (1=low to 6=high)	CPIA financial sector rating (1=low to 6=high)	CPIA fiscal policy rating (1=low to 6=high)	CPIA gender equality rating (1=low to 6=high)	CPIA building human resources rating (1=low to 6=high)	IDA resource allocation index (1=low to 6=high)	CPIA macroeconomic management rating (1=low to 6=high)	CPIA quality of public administration rating (1=low to 6=high)	CPIA equity of public resource use rating (1=low to 6=high)	CPIA property rights and rule-based governance rating (1=low to 6=high)	CPIA social protection rating (1=low to 6=high)	CPIA public sector management and institutions cluster average (1=low to 6=high)	CPIA efficiency of revenue mobilization rating (1=low to 6=high)	CPIA policies for social inclusion/equity cluster average (1=low to 6=high)	CPIA structural policies cluster average (1=low to 6=high)	CPIA trade rating (1=low to 6=high)	CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)	Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)	Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)	Air transport, registered carrier departures worldwide	Air transport, freight (million ton-km)	Air transport, passengers carried	Road sector diesel fuel consumption (kt of oil equivalent)	Road sector diesel fuel consumption per capita (kg of oil equivalent)	Road density (km of road per 100 sq. km of land area)	Road sector energy consumption (kt of oil equivalent)	Road sector energy consumption per capita (kg of oil equivalent)	Road sector energy consumption (% of total energy consumption)	Roads, goods transported (million ton-km)	Roads, paved (% of total roads)	Roads, passengers carried (million passenger-km)	Road sector gasoline fuel consumption (kt of oil equivalent)	Road sector gasoline fuel consumption per capita (kg of oil equivalent)	Roads, total network (km)	Railways, goods transported (million ton-km)	Railways, passengers carried (million passenger-km)	Rail lines (total route-km)	Liner shipping connectivity index (maximum value in 2004 = 100)	Container port traffic (TEU: 20 foot equivalent units)	Motor vehicles (per 1,000 people)	Passenger cars (per 1,000 people)	Vehicles (per km of road)	Mobile cellular subscriptions	Mobile cellular subscriptions (per 100 people)	Telephone lines	Telephone lines (per 100 people)	Fixed broadband Internet subscribers	Fixed broadband Internet subscribers (per 100 people)	Secure Internet servers	Secure Internet servers (per 1 million people)	Internet users	Internet users (per 100 people)	Daily newspapers (per 1,000 people)	Lead time to export, median case (days)	Lead time to import, median case (days)	Logistics performance index: Efficiency of customs clearance process (1=low to 5=high)	Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high)	Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high)	Logistics performance index: Competence and quality of logistics services (1=low to 5=high)	Logistics performance index: Overall (1=low to 5=high)	Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high)	Logistics performance index: Ability to track and trace consignments (1=low to 5=high)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	97.99118079	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
97	15	NaN	802700000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4	4.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55.13	NaN	NaN	NaN	NaN	36553943	113.264873	NaN	11.04972848	590718	1.830379809	139	4.307009326	16459216.74	51	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30400	85.81025771	NaN	96.39822734	15676	44.24873684	114	3217.884664	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
291	27	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.5	4	3.666666667	4	4	3.5	3.5	5	4	3.775	3.5	3	4	3.5	3.5	3.5	3.5	4.1	3.833333333	4.5	3.5	3.5	2.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3714965	104.7985198	NaN	33.28626994	350529	9.888362431	70	19.66844619	1347048.32	37.84906772	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
172	16	NaN	124400000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	4	3.5	3.5	2.5	3	3	3.5	3	3.233333333	3.5	2.5	4	3	2.5	2.8	3.5	3.3	3.333333333	4	2.5	3.4	3.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.72	NaN	NaN	NaN	NaN	8159599	38.28077561	NaN	0.647718159	6800	0.031902214	11	0.516065228	404987.565	1.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
174	8	NaN	18500000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	2.5	2.333333333	4	3	3	2	4	4	3.325	2.5	3.5	3.5	3.5	4	3.4	4	3.9	3.666666667	4	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.62	NaN	NaN	NaN	NaN	530449	165.7233638	NaN	7.5243454	20378	6.366513476	27	84.35364798	108827.54	34	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
81	10	1207000000	3209200000	1329100000	214800000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.1	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.09	NaN	NaN	NaN	NaN	94565305	82.37873746	NaN	17.14727773	12188908	10.61813159	3079	26.82211331	41497792.77	36.15	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
87	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.5	2	2.333333333	3	2.5	2.5	2	3	3	2.708333333	3	2	2	3.5	2.5	2.8	2.5	2.7	3	4	3.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.08	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9	164.1856392	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
117	10	NaN	58200000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.2	4.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2257118	109.3621617	NaN	20.03340289	271773	13.16797915	59	28.58675329	1170227.331	56.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
179	11	NaN	228500000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.5	4	4.166666667	3.5	3.5	3	4	3.5	3.5	3.641666667	4.5	3	4	3	3.5	3.3	3.5	3.6	3.5	4	3.5	4.1	3.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10821930	68.32225788	NaN	0.660978875	2367	0.014943618	15	0.946997318	316790.76	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.9	5.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.95	NaN	NaN	NaN	NaN	521748	124.8634096	NaN	54.88722164	125500	30.03434206	696	1661.097852	289239.231	69.03084272	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.22	NaN	NaN	NaN	NaN	1243619	2.572822264	NaN	1.077993162	29314	0.060645352	4	0.082752749	473700.2774	0.98	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
267	17	NaN	24600000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.5	3.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.04	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16	25.30600496	252904.4	40	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
208	19	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.5	4	3.5	3	3.5	2.5	3	4	4	3.483333333	3.5	3.5	3.5	3.5	3.5	3.5	3.5	3.6	3.333333333	4	3.5	3.3	2.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2942313	105.078329	NaN	6.698334425	79320	2.83274181	38	13.57087604	560022.8	20	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.65	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	65.38725602	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
370	13	NaN	508400000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	4.5	4.5	3	4	3.5	4.5	3.5	4	3.675	4.5	3	3	3	3	3.4	4	3.3	3.5	4	3	3.7	3.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.12	NaN	NaN	NaN	NaN	7855345	32.82674824	NaN	0.368245195	16270	0.0679908	27	1.128304616	1028977.444	4.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
119	18	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	3	3.333333333	3	3	2.5	3.5	4	3.5	3.2	3.5	3	3.5	3	2.5	3	3.5	3.3	3.166666667	4	2.5	4.1	3.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.62	NaN	NaN	NaN	NaN	3283371	92.71026164	NaN	2.04131536	6066	0.17128142	7	1.976541279	159369.3	4.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
136	16	NaN	25400000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.6	4.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.37	NaN	NaN	NaN	NaN	1294100	99.04384916	NaN	28.66998369	116800	8.939279485	150	116.636121	456654.2535	35.50825383	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
200	18	NaN	455400000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	3.5	3.166666667	4	3	3	3.5	3.5	3.5	3.266666667	2.5	3	3.5	3.5	3.5	3.3	4	3.6	3	3	3	3.8	3.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3855760	25.0685136	NaN	1.127899768	9800	0.063715437	6	0.390094512	512183.5704	3.33	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
260	22	24000000	845140000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5	5.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	90.96	NaN	NaN	NaN	NaN	36661261	127.0351203	NaN	14.70208032	2147800	7.442352607	1571	54.43680019	17604083.94	61	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
139	12	NaN	35700000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.1	5.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.019	NaN	NaN	NaN	NaN	2439281	104.9602755	NaN	6.024086017	18499	0.795996909	46	19.79342548	278880.48	12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
326	12	NaN	102600000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	4	3.833333333	4	3.5	3	3.5	2.5	3.5	3.4	4	3	4	3	3	3.2	3.5	3.4	3.166666667	3.5	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4339867	27.00770814	NaN	0.560084844	1795	0.011170581	5	0.311158247	208896.922	1.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
85	15	NaN	1483900000	259400000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.5	4	4	3.5	3	3.5	4	3	3	3.425	4	3	3.5	2.5	3.5	2.9	3	3.3	3.5	3.5	3	3.5	3.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.85	NaN	NaN	NaN	NaN	95167308	58.57504542	NaN	0.442791122	215675	0.132746982	275	1.692612498	46190430.53	28.43	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
218	16	110000000	203500000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.5	4.5	4.166666667	3.5	3.5	3	4	4	3.5	3.683333333	4	3	4	3	3.5	3.2	4	3.7	3.666666667	4.5	2.5	3	2.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.41	NaN	NaN	NaN	NaN	4822221	82.15224591	NaN	4.899913269	104832	1.785937277	59	10.05134876	622205.054	10.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
176	15	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.2	6.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	92.1	NaN	NaN	NaN	NaN	19835000	NaN	NaN	NaN	6456000	38.74046445	45911	2749.820316	15381560.56	92.12721944	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
250	11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.2	5.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.32	NaN	NaN	NaN	NaN	5750000	116.7548724	NaN	42.71352131	1800000	36.54935137	8966	1810.581583	4627879.666	93.454759	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
222	13	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	3	3.166666667	3.5	2.5	3	3.5	4	4.5	3.283333333	3	3	4	2.5	3.5	2.9	3.5	3.9	3.166666667	3.5	3	3.4	2.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13354477	43.80556809	NaN	2.773560331	94656	0.310492118	59	1.935327394	2743721.82	9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
64	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.8	5.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.5	NaN	NaN	NaN	NaN	4820000	109.1854156	NaN	42.58684261	1138000	25.77863133	7037	1597.43031	3796477.74	86.18173386	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
174	14	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5	5.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49.33	NaN	NaN	NaN	NaN	4809248	168.9741036	NaN	10.09516381	52562	1.846778713	152	53.4055714	1935378.6	68	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
222	11	658700000	371500000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	3.5	2.833333333	2.5	3.5	3.5	2.5	2.5	3.5	3.066666667	2.5	3.5	3.5	2.5	3.5	3	3	3.1	3.333333333	3.5	2.5	3.6	4.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.54	NaN	NaN	NaN	NaN	108894518	61.61096141	NaN	3.237270201	737778	0.417424244	197	1.114597835	15907082.76	9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
113	17	460500000	190500000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.2	6.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37.51	NaN	NaN	NaN	NaN	7281074	203.8839769	NaN	15.19041999	282831	7.919808131	511	143.0897587	1524895.995	42.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
188	16	609500000	773600000	860000000	149500000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4	3.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.18	NaN	NaN	NaN	NaN	32461415	110.4136635	NaN	11.07971182	1026000	3.489817641	548	18.6395718	10730933.21	36.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
85	30	348360000	710300000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.56	NaN	NaN	NaN	NaN	87256359	91.99208388	NaN	7.15023495	1791000	1.888204185	716	7.548599645	27507088.7	29	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
71	22	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.62176	NaN	NaN	NaN	NaN	15445	74.94298607	NaN	33.5581542	518	2.513464991	2	97.04498035	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
219	21	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	4.5	4	2	3	3	3	2.5	2.5	3.3	4.5	3	4	2.5	2.5	3	3.5	2.7	3.5	4.5	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.83	NaN	NaN	NaN	NaN	2400000	34.21811396	NaN	1.853481173	7500	0.106931606	48	6.843622791	140276.58	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
301	30	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4	3.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.54	NaN	NaN	NaN	NaN	49200000	128.4630552	NaN	18.07099197	5500000	14.36070739	10306	269.6776219	24848358.11	65.02082403	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
189	18	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.6	5.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3108372	82.98893133	NaN	22.05684862	559521	14.93838249	391	105.4849475	1797852.48	48.50290906	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1000000	4.089764607	NaN	4.825922237	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
