Time required to build a warehouse (days)	Procedures to build a warehouse (number)	Investment in energy with private participation (current US$)	Investment in telecoms with private participation (current US$)	Investment in transport with private participation (current US$)	Investment in water and sanitation with private participation (current US$)	Scientific and technical journal articles	Patent applications, nonresidents	Patent applications, residents	Trademark applications, aggregate direct	Trademark applications, Madrid	Trademark applications, direct nonresident	Trademark applications, direct resident	Trademark applications, total	CPIA business regulatory environment rating (1=low to 6=high)	CPIA debt policy rating (1=low to 6=high)	CPIA economic management cluster average (1=low to 6=high)	CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)	CPIA quality of budgetary and financial management rating (1=low to 6=high)	CPIA financial sector rating (1=low to 6=high)	CPIA fiscal policy rating (1=low to 6=high)	CPIA gender equality rating (1=low to 6=high)	CPIA building human resources rating (1=low to 6=high)	IDA resource allocation index (1=low to 6=high)	CPIA macroeconomic management rating (1=low to 6=high)	CPIA quality of public administration rating (1=low to 6=high)	CPIA equity of public resource use rating (1=low to 6=high)	CPIA property rights and rule-based governance rating (1=low to 6=high)	CPIA social protection rating (1=low to 6=high)	CPIA public sector management and institutions cluster average (1=low to 6=high)	CPIA efficiency of revenue mobilization rating (1=low to 6=high)	CPIA policies for social inclusion/equity cluster average (1=low to 6=high)	CPIA structural policies cluster average (1=low to 6=high)	CPIA trade rating (1=low to 6=high)	CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)	Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)	Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)	Air transport, registered carrier departures worldwide	Air transport, freight (million ton-km)	Air transport, passengers carried	Road sector diesel fuel consumption (kt of oil equivalent)	Road sector diesel fuel consumption per capita (kg of oil equivalent)	Road density (km of road per 100 sq. km of land area)	Road sector energy consumption (kt of oil equivalent)	Road sector energy consumption per capita (kg of oil equivalent)	Road sector energy consumption (% of total energy consumption)	Roads, goods transported (million ton-km)	Roads, paved (% of total roads)	Roads, passengers carried (million passenger-km)	Road sector gasoline fuel consumption (kt of oil equivalent)	Road sector gasoline fuel consumption per capita (kg of oil equivalent)	Roads, total network (km)	Railways, goods transported (million ton-km)	Railways, passengers carried (million passenger-km)	Rail lines (total route-km)	Liner shipping connectivity index (maximum value in 2004 = 100)	Container port traffic (TEU: 20 foot equivalent units)	Motor vehicles (per 1,000 people)	Passenger cars (per 1,000 people)	Vehicles (per km of road)	Mobile cellular subscriptions	Mobile cellular subscriptions (per 100 people)	Telephone lines	Telephone lines (per 100 people)	Fixed broadband Internet subscribers	Fixed broadband Internet subscribers (per 100 people)	Secure Internet servers	Secure Internet servers (per 1 million people)	Internet users	Internet users (per 100 people)	Daily newspapers (per 1,000 people)	Lead time to export, median case (days)	Lead time to import, median case (days)	Logistics performance index: Efficiency of customs clearance process (1=low to 5=high)	Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high)	Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high)	Logistics performance index: Competence and quality of logistics services (1=low to 5=high)	Logistics performance index: Overall (1=low to 5=high)	Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high)	Logistics performance index: Ability to track and trace consignments (1=low to 5=high)	Income
NaN	NaN	NaN	NaN	NaN	NaN	2423.3	40	125	NaN	6344	992	7565	14901	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	117404	205.674	7590259	3994	382.5276612	86	6202	594.0001389	24.6809484	NaN	NaN	NaN	2005	192.0300352	79405	2442	3339	2818	NaN	86003	507	471	67	10002705	95.57508603	4281119	40.90576666	502030	4.796858494	319	30.55240959	3105205.234	29.74028281	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	20000000	NaN	NaN	9.9	173	12	NaN	NaN	5743	6877	12620	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8557	0	298928	889	156.6311718	NaN	1089	191.8687808	27.46733052	NaN	NaN	NaN	166	29.24721544	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1770345	31.19136242	280790	4.94718411	500	0.008809402	4	0.704752179	119868.6372	2.111942082	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60100	24.19903607	53518	21.54881884	946	0.380903296	NaN	NaN	35078.67232	14.12429379	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	20.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28370	276.42	3184104	485	742.1576129	NaN	1124	1719.969396	8.261925987	NaN	NaN	NaN	582	890.5891354	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	376535	57.61820964	184508	28.2338179	2991	0.457689365	5	7.651109411	125748.6685	19.24233642	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	603400000	NaN	0	874.9	293	881	NaN	6206	962	6840	14008	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26844	6.797	1255313	2152	98.9788756	83	3847	176.9385383	9.795564506	30854	30.20000076	8529	1564	71.93446163	198661	16584	8528	11077	NaN	NaN	177	142	19	7039898	32.10854927	4331564	19.75600159	196106	0.894427613	30	1.379817039	1951352.323	8.975030615	62.64896525	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	0	4034010000	NaN	323600000	15147.3	9901	24969	NaN	9021	5426	20644	35091	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	350963	1113.381	22723072	9836	68.02239027	NaN	37050	256.2250467	5.74131336	NaN	NaN	NaN	25662	177.4695587	NaN	1668900	155573	85500	NaN	960142	NaN	161	NaN	36135135	24.9413432	36100000	24.91709217	343000	0.236746887	233	1.611347797	12023428.18	8.314989062	95.57314279	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	0	7800000	NaN	NaN	1.3	NaN	NaN	NaN	NaN	28	179	207	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	130720	1.475751646	25565	0.288613761	0	0	NaN	NaN	31615.33458	0.356918467	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	549.3	487	56	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	108322	852.449	13821729	9775	437.666232	NaN	22272	997.2073984	18.34862083	NaN	NaN	NaN	11367	508.9465022	NaN	880	293	1390	NaN	2440327	NaN	407	NaN	7238224	32.40845243	3502629	15.68268477	45982	0.205879987	26	1.164125016	1787103.209	8.001582891	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	266200000	NaN	NaN	37.4	11	6	NaN	796	708	965	2469	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7849	36.254	420498	957	26.11654863	NaN	1455	39.70697833	9.462942564	NaN	NaN	NaN	435	11.87115847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	527233	1.438819883	936756	2.556408948	0	0	NaN	NaN	197314.5178	0.538471703	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	95300000	55400000	0	76.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2396	0	129974	335	32.53072746	7	419	40.68768598	16.39035168	NaN	29.26000023	NaN	68	6.603252141	13576	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	782423	7.597847573	228844	2.222227401	2383	0.023140514	3	0.291319947	216404.9989	2.10143643	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	2939.4	7248	626	NaN	3718	8561	4254	16533	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64117	6653.356	14172367	1234	299.8930689	454	2001	486.29338	13.01143185	NaN	100	NaN	677	164.5280451	3164	NaN	NaN	NaN	NaN	18441000	133	97	176	3577000	87.54175793	1889500	46.24270383	417100	10.2079025	732	177.8944299	2199845.282	53.46177899	354.4255215	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	15000000	NaN	NaN	0.6	NaN	NaN	NaN	698	NaN	NaN	698	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	138	6.666	13599	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	113214	2.393520535	25300	0.534881459	0	0	NaN	NaN	8995.234258	0.190173282	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	56300000	NaN	NaN	1.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22063	4.797	2182463	463	77.0572069	NaN	892	148.4557852	20.18937269	NaN	NaN	NaN	386	64.24207746	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1149790	19.135984	752645	12.52628974	19601	0.326219938	23	3.827895807	150213.075	2.5	38.55236784	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	1591	136	103	1830	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16900	58.24975011	20689	71.30941302	600	2.068038466	NaN	NaN	14507.50183	50.00345304	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	0	NaN	NaN	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	200000	2.505651811	100000	1.252825905	0	0	NaN	NaN	30027.95527	0.376198003	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	51000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17205	4.454	1011231	1104	147.5819223	NaN	1622	216.8277881	10.05901703	NaN	NaN	NaN	470	62.82926042	NaN	2591	903	3809	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	4.2	NaN	NaN	NaN	NaN	377	46	423	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4402	24.317	258311	NaN	NaN	3	NaN	NaN	NaN	NaN	26.25	NaN	NaN	NaN	4304	NaN	NaN	NaN	NaN	NaN	227	161	23	168522	34.61832375	79815	16.39585045	216	0.044371405	NaN	NaN	22976.35342	4.719875395	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	897.9	1437	210	NaN	6823	1505	2306	10634	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6845	0.601	190182	797	148.1520862	88	1510	280.6896489	8.101329933	16859	87.30999756	32981	663	123.2432035	42993	10117	2316	3657	NaN	NaN	288	252	36	3678774	68.00980259	1294673	23.93472802	22461	0.415238385	48	8.922584865	2328111.933	43.27661728	140.3004763	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	950.9	60	310	NaN	6395	706	1260	8361	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16402	3.562	758392	491	246.0248941	189	1281	641.8694284	18.53327033	7040	100	1065	744	372.7953589	38400.10156	3274	777	1229	NaN	NaN	492	460	26	1739146	87.20032731	812322	40.72961343	57992	2.90770377	96	48.10262695	635320.2741	31.8339314	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	9676.5	703	3025	NaN	5489	1076	6761	13326	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	183532	252.88	11586025	2591	289.2312755	94	6931	773.7020342	13.6927797	37048	31.15999985	105834	4007	447.2982327	424781	12829	5733	9882	NaN	858320	NaN	455	NaN	8801000	98.49595854	5535400	64.68658566	1095000	12.25463863	1595	178.0485853	7070575.69	78.92827577	476.0325323	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	3000000	NaN	NaN	5.7	NaN	NaN	NaN	704	NaN	NaN	704	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	84	40	NaN	85000	7.807304698	46199	4.243407879	0	0	2	1.970899666	26533.00791	2.614694822	22.67701222	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	7300000	NaN	NaN	4.2	NaN	NaN	NaN	NaN	196	16	212	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18647	21.348	413096	NaN	NaN	100	NaN	NaN	NaN	NaN	96	NaN	NaN	NaN	458	NaN	NaN	NaN	NaN	NaN	121	74	22	49229	60.28532941	21191	25.95028166	0	0	15	181.1594203	11916.23903	14.39159303	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	71250000	NaN	NaN	68.3	36	213	5548	NaN	NaN	NaN	5548	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13953	16.054	907850	2430	138.935709	26	4094	234.0752233	24.48366908	NaN	93.6	NaN	1477	84.447754	47414	1884	528	1888	NaN	NaN	36	11	18	1185000	6.775259884	2411000	13.78493804	0	0	NaN	NaN	594308.944	3.397972614	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	5.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65000	0.7100804	12450	0.136007707	0	0	NaN	NaN	29320.70243	0.320308555	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	0	NaN	NaN	9.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	117	22.62945791	NaN	233	45.06550164	10.11828844	NaN	NaN	NaN	105	20.30848786	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	243613	4.711820623	61099	1.181741238	0	0	NaN	NaN	62043.024	1.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	1336000000	664000000	45000000	34300000	1018.6	4329	802	NaN	NaN	9714	23335	33049	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93576	1764.122	16622502	10611	162.3214783	NaN	16742	256.1102808	19.08379718	NaN	NaN	NaN	5578	85.32930035	NaN	3987.4	10251	4044	NaN	4232685	NaN	54	NaN	21828181	33.39159937	6632409	10.14590928	45000	0.068838625	179	2.738247537	6078799.864	9.299027238	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	0	NaN	NaN	18.3	1	30	NaN	1588	206	48	1842	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7210	3.8	442712	0	0	NaN	36	5.681169008	1.659247679	NaN	NaN	NaN	34	5.365548507	NaN	1087	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47617	0.751445068	245192	3.869381087	10	0.00015781	NaN	NaN	4092.495707	0.064583777	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	2.3	NaN	NaN	NaN	1680	196	113	1989	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24460	13.556	1411910	0	0	NaN	801	172.3354487	4.664604186	NaN	NaN	NaN	762	163.9445841	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9187	0.197658648	376100	8.091805525	NaN	NaN	NaN	NaN	19762.11457	0.425182632	9.579025255	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	10000000	NaN	NaN	1.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4453	0.025	60819	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11200	11.23832268	12000	12.04106001	22	0.022075277	2	20.06843336	2975.63573	2.985817368	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	46.5	231	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17731	34.315	1084186	197	150.8347594	NaN	566	433.3628112	4.163757186	NaN	NaN	NaN	339	259.5582915	NaN	NaN	NaN	NaN	NaN	440370	NaN	NaN	NaN	336352	25.75308273	318879	24.41524733	884	0.067684227	13	9.953562801	339208.1209	25.97176411	149.0906989	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	436.1	120	35	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18738	19.236	1719524	965	98.07109901	NaN	1440	146.3444379	17.9250308	NaN	NaN	NaN	415	42.17565398	NaN	2173	1242	1909	NaN	NaN	NaN	NaN	NaN	1917530	19.72325137	1163849	11.97107027	259	0.002664012	13	1.321165064	631051.7117	6.413257503	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	155000000	85000000	NaN	6038.8	348	489	NaN	5896	2174	30507	38577	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	104377	376.657	10745444	6226	93.85066647	54	10378	156.4378761	13.33363466	152163	NaN	164311	2675	40.32292528	426577	8615	5878	8697	NaN	2377295	91	66	15	27887535	42.03764449	18916721	28.51504775	199324	0.300460813	496	7.476699416	8179652.089	12.33	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	0.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	700	7.299270073	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	58000000	NaN	8500000	76.3	NaN	NaN	NaN	NaN	436	16	452	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6082	1.785	149540	546	14.84168287	8	753	20.46847473	4.859591055	NaN	8.630000114	NaN	176	4.784132208	78891	1468	444	4582	NaN	NaN	NaN	NaN	NaN	1298000	3.528297503	147006	0.399600079	0	0	NaN	NaN	249042.9979	0.676962857	1.367954998	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	18100000	61700000	NaN	NaN	87.6	NaN	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	263	23.405	39749	NaN	NaN	29	NaN	NaN	NaN	NaN	23	NaN	NaN	NaN	70746	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	776169	2.913369367	60995	0.228946228	0	0	2	0.07507049	123843.5605	0.46484984	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	370269000	NaN	0	1993.4	1438	1635	NaN	6276	2088	11684	20048	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39778	18.359	1652632	2717	56.82560896	28	7041	147.2613591	4.868745071	24386.80078	96.40000153	51363.39844	4069	85.10246701	169739	225287	52558	NaN	NaN	NaN	139	116	39	6498423	13.63974788	11109500	23.31808487	0	0	28	0.585615403	1499871.179	3.136955947	226.7222774	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
