

1-Month Net Change
Series Id:    SMS01000000600000001

Seasonally Adjusted
State:        Alabama
Area:         Statewide
Supersector:  Goods Producing
Industry:     Goods Producing
Data Type:    All Employees, In Thousands


Series Id,Year,Period,Value
SMS55000000600000001,2000,M08,-1.0
SMS55000000600000001,2000,M09,-0.9
SMS55000000600000001,2000,M10,-0.7
SMS55000000600000001,2000,M11,-1.1
SMS55000000600000001,2000,M12,-5.2
SMS55000000600000001,2001,M01,-2.4
SMS55000000600000001,2001,M02,-2.6
SMS55000000600000001,2001,M03,-5.0
SMS55000000600000001,2001,M04,-4.8
SMS55000000600000001,2001,M05,-4.2
SMS55000000600000001,2001,M06,-5.3
SMS55000000600000001,2001,M07,-2.0
SMS55000000600000001,2001,M08,-3.4
SMS55000000600000001,2001,M09,-3.0
SMS55000000600000001,2001,M10,-5.4
SMS55000000600000001,2001,M11,-5.0
SMS55000000600000001,2001,M12,-3.4
SMS55000000600000001,2002,M01,-2.5
SMS55000000600000001,2002,M02,-3.5
SMS55000000600000001,2002,M03,-1.9
SMS55000000600000001,2002,M04,-1.3
SMS55000000600000001,2002,M05,-1.2
SMS55000000600000001,2002,M06,-0.4
SMS55000000600000001,2002,M07,-1.8
SMS55000000600000001,2002,M08,-0.3
SMS55000000600000001,2002,M09,-0.4
SMS55000000600000001,2002,M10,-1.2
SMS55000000600000001,2002,M11,0.2
SMS55000000600000001,2002,M12,-4.3
SMS55000000600000001,2003,M01,-6.0
SMS55000000600000001,2003,M02,-3.7
SMS55000000600000001,2003,M03,-3.7
SMS55000000600000001,2003,M04,-1.3
SMS55000000600000001,2003,M05,0.2
SMS55000000600000001,2003,M06,-2.8
SMS55000000600000001,2003,M07,-2.1
SMS55000000600000001,2003,M08,-2.3
SMS55000000600000001,2003,M09,0.4
SMS55000000600000001,2003,M10,0.0
SMS55000000600000001,2003,M11,-0.5
SMS55000000600000001,2003,M12,0.2
SMS55000000600000001,2004,M01,1.1
SMS55000000600000001,2004,M02,0.9
SMS55000000600000001,2004,M03,1.2
SMS55000000600000001,2004,M04,1.5
SMS55000000600000001,2004,M05,1.3
SMS55000000600000001,2004,M06,-1.9
SMS55000000600000001,2004,M07,3.2
SMS55000000600000001,2004,M08,1.4
SMS55000000600000001,2004,M09,-0.3
SMS55000000600000001,2004,M10,-0.2
SMS55000000600000001,2004,M11,0.6
SMS55000000600000001,2004,M12,0.8
SMS55000000600000001,2005,M01,-4.8
SMS55000000600000001,2005,M02,4.7
SMS55000000600000001,2005,M03,-0.1
SMS55000000600000001,2005,M04,0.5
SMS55000000600000001,2005,M05,-0.8
SMS55000000600000001,2005,M06,-0.4
SMS55000000600000001,2005,M07,1.8
SMS55000000600000001,2005,M08,-0.4
SMS55000000600000001,2005,M09,-0.9
SMS55000000600000001,2005,M10,-0.4
SMS55000000600000001,2005,M11,0.2
SMS55000000600000001,2005,M12,-0.7
SMS55000000600000001,2006,M01,3.0
SMS55000000600000001,2006,M02,0.4
SMS55000000600000001,2006,M03,-0.2
SMS55000000600000001,2006,M04,2.0
SMS55000000600000001,2006,M05,-2.4
SMS55000000600000001,2006,M06,1.7
SMS55000000600000001,2006,M07,-1.6
SMS55000000600000001,2006,M08,-0.8
SMS55000000600000001,2006,M09,-1.6
SMS55000000600000001,2006,M10,-1.7
SMS55000000600000001,2006,M11,-2.4
SMS55000000600000001,2006,M12,1.1
SMS55000000600000001,2007,M01,0.6
SMS55000000600000001,2007,M02,-1.8
SMS55000000600000001,2007,M03,1.7
SMS55000000600000001,2007,M04,-1.0
SMS55000000600000001,2007,M05,1.2
SMS55000000600000001,2007,M06,-0.2
SMS55000000600000001,2007,M07,-1.0
SMS55000000600000001,2007,M08,-1.8
SMS55000000600000001,2007,M09,-2.6
SMS55000000600000001,2007,M10,-0.8
SMS55000000600000001,2007,M11,-0.3
SMS55000000600000001,2007,M12,-1.2
SMS55000000600000001,2008,M01,-0.1
SMS55000000600000001,2008,M02,0.0
SMS55000000600000001,2008,M03,-1.0
SMS55000000600000001,2008,M04,-3.1
SMS55000000600000001,2008,M05,-0.8
SMS55000000600000001,2008,M06,-0.4
SMS55000000600000001,2008,M07,-4.8
SMS55000000600000001,2008,M08,-3.1
SMS55000000600000001,2008,M09,-4.1
SMS55000000600000001,2008,M10,-2.9
SMS55000000600000001,2008,M11,-5.6
SMS55000000600000001,2008,M12,-6.9
SMS55000000600000001,2009,M01,-11.9
SMS55000000600000001,2009,M02,-11.0
SMS55000000600000001,2009,M03,-11.3
SMS55000000600000001,2009,M04,-12.5
SMS55000000600000001,2009,M05,-5.6
SMS55000000600000001,2009,M06,-6.8
SMS55000000600000001,2009,M07,-5.6
SMS55000000600000001,2009,M08,-2.0
SMS55000000600000001,2009,M09,3.4
SMS55000000600000001,2009,M10,-2.8
SMS55000000600000001,2009,M11,-1.3
SMS55000000600000001,2009,M12,-1.2
SMS55000000600000001,2010,M01,-1.5
SMS55000000600000001,2010,M02,0.4
SMS55000000600000001,2010,M03,1.3
SMS55000000600000001,2010,M04,2.9
SMS55000000600000001,2010,M05,-0.8
SMS55000000600000001,2010,M06,0.7
SMS55000000600000001,2010,M07,1.6
SMS55000000600000001,2010,M08,1.1
SMS55000000600000001,2010,M09,0.5
SMS55000000600000001,2010,M10,0.8
SMS55000000600000001,2010,M11,0.0
SMS55000000600000001,2010,M12,0.7
SMS55000000600000001,2011,M01,1.1
SMS55000000600000001,2011,M02,1.7
SMS55000000600000001,2011,M03,1.3
SMS55000000600000001,2011,M04,3.0
SMS55000000600000001,2011,M05,1.2
SMS55000000600000001,2011,M06,0.0
SMS55000000600000001,2011,M07,2.5
SMS55000000600000001,2011,M08,0.9
SMS55000000600000001,2011,M09,0.2
SMS55000000600000001,2011,M10,-0.8
SMS55000000600000001,2011,M11,1.6
SMS55000000600000001,2011,M12,1.3
SMS55000000600000001,2012,M01,1.5
SMS55000000600000001,2012,M02,1.7
SMS55000000600000001,2012,M03,2.2
SMS55000000600000001,2012,M04,3.2
SMS55000000600000001,2012,M05,-3.4
SMS55000000600000001,2012,M06,1.5
SMS55000000600000001,2012,M07,-0.2
SMS55000000600000001,2012,M08,-0.4
SMS55000000600000001,2012,M09,1.0
SMS55000000600000001,2012,M10,1.6
SMS55000000600000001,2012,M11,-0.4
SMS55000000600000001,2012,M12,2.6
SMS55000000600000001,2013,M01,0.7
SMS55000000600000001,2013,M02,1.2
SMS55000000600000001,2013,M03,-0.1
SMS55000000600000001,2013,M04,-4.0
SMS55000000600000001,2013,M05,3.3
SMS55000000600000001,2013,M06,1.2
SMS55000000600000001,2013,M07,-0.9
SMS55000000600000001,2013,M08,1.9
SMS55000000600000001,2013,M09,0.8
SMS55000000600000001,2013,M10,1.1
SMS55000000600000001,2013,M11,1.5
SMS55000000600000001,2013,M12,-1.3
SMS55000000600000001,2014,M01,2.2
SMS55000000600000001,2014,M02,0.6
SMS55000000600000001,2014,M03,1.5
SMS55000000600000001,2014,M04,1.4
SMS55000000600000001,2014,M05,1.9
SMS55000000600000001,2014,M06,2.0
SMS55000000600000001,2014,M07,1.9
SMS55000000600000001,2014,M08,1.5
SMS55000000600000001,2014,M09,1.0
SMS55000000600000001,2014,M10,1.0
SMS55000000600000001,2014,M11,0.7
SMS55000000600000001,2014,M12,0.7
SMS55000000600000001,2015,M01,1.2
SMS55000000600000001,2015,M02,0.7
SMS55000000600000001,2015,M03,-0.4
SMS55000000600000001,2015,M04,0.5
SMS55000000600000001,2015,M05,0.7
SMS55000000600000001,2015,M06,-0.3
SMS55000000600000001,2015,M07,0.2
SMS55000000600000001,2015,M08,-1.2
SMS55000000600000001,2015,M09,0.3
SMS55000000600000001,2015,M10,0.1
SMS55000000600000001,2015,M11,0.3
SMS55000000600000001,2015,M12,0.9
SMS55000000600000001,2016,M01,0.0
SMS55000000600000001,2016,M02,-0.1
SMS55000000600000001,2016,M03,0.4
SMS55000000600000001,2016,M04,-0.4
SMS55000000600000001,2016,M05,-1.0
SMS55000000600000001,2016,M06,-1.1
SMS55000000600000001,2016,M07,-0.4
SMS55000000600000001,2016,M08,0.6
SMS55000000600000001,2016,M09,0.0
SMS55000000600000001,2016,M10,1.1
SMS55000000600000001,2016,M11,1.1
SMS55000000600000001,2016,M12,1.1
SMS55000000600000001,2017,M01,1.3
SMS55000000600000001,2017,M02,1.8
SMS55000000600000001,2017,M03,1.0
SMS55000000600000001,2017,M04,0.6
SMS55000000600000001,2017,M05,0.0
SMS55000000600000001,2017,M06,0.7
SMS55000000600000001,2017,M07,0.1
SMS55000000600000001,2017,M08,0.4
SMS55000000600000001,2017,M09,0.0
SMS55000000600000001,2017,M10,1.6
SMS55000000600000001,2017,M11,2.0
SMS55000000600000001,2017,M12,1.7
SMS55000000600000001,2018,M01,3.6
SMS55000000600000001,2018,M02,4.4
SMS55000000600000001,2018,M03,3.7
SMS55000000600000001,2018,M04,-0.7
SMS55000000600000001,2018,M05,2.8
SMS55000000600000001,2018,M06,5.2
SMS55000000600000001,2018,M07,2.3
SMS55000000600000001,2018,M08,1.5(P)

P : Preliminary


1-Month Net Change
Series Id:    SMS55000000700000001

Seasonally Adjusted
State:        Wisconsin
Area:         Statewide
Supersector:  Service-Providing
Industry:     Service-Providing
Data Type:    All Employees, In Thousands


Series Id,Year,Period,Value
SMS55000000700000001,2000,M01,2.3
SMS55000000700000001,2000,M02,4.9
SMS55000000700000001,2000,M03,8.7
SMS55000000700000001,2000,M04,6.1
SMS55000000700000001,2000,M05,-0.3
SMS55000000700000001,2000,M06,6.7
SMS55000000700000001,2000,M07,-2.5
SMS55000000700000001,2000,M08,5.7
SMS55000000700000001,2000,M09,-4.0
SMS55000000700000001,2000,M10,1.5
SMS55000000700000001,2000,M11,7.6
SMS55000000700000001,2000,M12,-5.9
SMS55000000700000001,2001,M01,5.7
SMS55000000700000001,2001,M02,9.5
SMS55000000700000001,2001,M03,-2.0
SMS55000000700000001,2001,M04,-0.5
SMS55000000700000001,2001,M05,-0.5
SMS55000000700000001,2001,M06,-3.4
SMS55000000700000001,2001,M07,-1.9
SMS55000000700000001,2001,M08,0.6
SMS55000000700000001,2001,M09,-4.1
SMS55000000700000001,2001,M10,-3.7
SMS55000000700000001,2001,M11,-2.2
SMS55000000700000001,2001,M12,-5.3
SMS55000000700000001,2002,M01,8.6
SMS55000000700000001,2002,M02,2.4
SMS55000000700000001,2002,M03,1.2
SMS55000000700000001,2002,M04,0.3
SMS55000000700000001,2002,M05,0.3
SMS55000000700000001,2002,M06,-0.5
SMS55000000700000001,2002,M07,-0.1
SMS55000000700000001,2002,M08,2.6
SMS55000000700000001,2002,M09,-4.3
SMS55000000700000001,2002,M10,12.8
SMS55000000700000001,2002,M11,3.0
SMS55000000700000001,2002,M12,-3.8
SMS55000000700000001,2003,M01,-0.7
SMS55000000700000001,2003,M02,6.9
SMS55000000700000001,2003,M03,-2.2
SMS55000000700000001,2003,M04,4.1
SMS55000000700000001,2003,M05,-0.9
SMS55000000700000001,2003,M06,1.3
SMS55000000700000001,2003,M07,-9.0
SMS55000000700000001,2003,M08,2.3
SMS55000000700000001,2003,M09,5.1
SMS55000000700000001,2003,M10,11.3
SMS55000000700000001,2003,M11,-1.0
SMS55000000700000001,2003,M12,1.6
SMS55000000700000001,2004,M01,1.8
SMS55000000700000001,2004,M02,3.4
SMS55000000700000001,2004,M03,2.3
SMS55000000700000001,2004,M04,-0.1
SMS55000000700000001,2004,M05,4.6
SMS55000000700000001,2004,M06,5.4
SMS55000000700000001,2004,M07,6.9
SMS55000000700000001,2004,M08,5.3
SMS55000000700000001,2004,M09,-8.6
SMS55000000700000001,2004,M10,10.3
SMS55000000700000001,2004,M11,0.6
SMS55000000700000001,2004,M12,-1.9
SMS55000000700000001,2005,M01,5.7
SMS55000000700000001,2005,M02,2.0
SMS55000000700000001,2005,M03,2.4
SMS55000000700000001,2005,M04,8.3
SMS55000000700000001,2005,M05,-3.9
SMS55000000700000001,2005,M06,-2.8
SMS55000000700000001,2005,M07,7.6
SMS55000000700000001,2005,M08,3.0
SMS55000000700000001,2005,M09,7.1
SMS55000000700000001,2005,M10,-3.1
SMS55000000700000001,2005,M11,2.6
SMS55000000700000001,2005,M12,5.1
SMS55000000700000001,2006,M01,-3.9
SMS55000000700000001,2006,M02,3.2
SMS55000000700000001,2006,M03,2.6
SMS55000000700000001,2006,M04,5.0
SMS55000000700000001,2006,M05,-4.6
SMS55000000700000001,2006,M06,5.9
SMS55000000700000001,2006,M07,-0.1
SMS55000000700000001,2006,M08,1.2
SMS55000000700000001,2006,M09,4.7
SMS55000000700000001,2006,M10,-0.4
SMS55000000700000001,2006,M11,2.7
SMS55000000700000001,2006,M12,1.7
SMS55000000700000001,2007,M01,4.2
SMS55000000700000001,2007,M02,-0.1
SMS55000000700000001,2007,M03,3.1
SMS55000000700000001,2007,M04,1.2
SMS55000000700000001,2007,M05,4.1
SMS55000000700000001,2007,M06,8.8
SMS55000000700000001,2007,M07,-5.1
SMS55000000700000001,2007,M08,0.4
SMS55000000700000001,2007,M09,2.1
SMS55000000700000001,2007,M10,-5.4
SMS55000000700000001,2007,M11,0.1
SMS55000000700000001,2007,M12,6.0
SMS55000000700000001,2008,M01,4.7
SMS55000000700000001,2008,M02,-0.5
SMS55000000700000001,2008,M03,-2.0
SMS55000000700000001,2008,M04,-1.2
SMS55000000700000001,2008,M05,3.3
SMS55000000700000001,2008,M06,-1.9
SMS55000000700000001,2008,M07,2.2
SMS55000000700000001,2008,M08,-1.8
SMS55000000700000001,2008,M09,7.0
SMS55000000700000001,2008,M10,-8.9
SMS55000000700000001,2008,M11,-3.5
SMS55000000700000001,2008,M12,-7.4
SMS55000000700000001,2009,M01,-14.1
SMS55000000700000001,2009,M02,-5.7
SMS55000000700000001,2009,M03,-10.0
SMS55000000700000001,2009,M04,-9.5
SMS55000000700000001,2009,M05,4.9
SMS55000000700000001,2009,M06,-6.2
SMS55000000700000001,2009,M07,-6.0
SMS55000000700000001,2009,M08,-5.2
SMS55000000700000001,2009,M09,-5.0
SMS55000000700000001,2009,M10,2.9
SMS55000000700000001,2009,M11,-2.0
SMS55000000700000001,2009,M12,0.1
SMS55000000700000001,2010,M01,0.9
SMS55000000700000001,2010,M02,-0.3
SMS55000000700000001,2010,M03,0.6
SMS55000000700000001,2010,M04,8.2
SMS55000000700000001,2010,M05,3.4
SMS55000000700000001,2010,M06,-2.6
SMS55000000700000001,2010,M07,1.6
SMS55000000700000001,2010,M08,1.9
SMS55000000700000001,2010,M09,-2.1
SMS55000000700000001,2010,M10,8.3
SMS55000000700000001,2010,M11,1.2
SMS55000000700000001,2010,M12,-2.8
SMS55000000700000001,2011,M01,3.0
SMS55000000700000001,2011,M02,0.1
SMS55000000700000001,2011,M03,1.3
SMS55000000700000001,2011,M04,0.8
SMS55000000700000001,2011,M05,-0.5
SMS55000000700000001,2011,M06,-2.8
SMS55000000700000001,2011,M07,10.8
SMS55000000700000001,2011,M08,-4.2
SMS55000000700000001,2011,M09,2.9
SMS55000000700000001,2011,M10,-3.9
SMS55000000700000001,2011,M11,-1.1
SMS55000000700000001,2011,M12,4.7
SMS55000000700000001,2012,M01,-6.1
SMS55000000700000001,2012,M02,4.7
SMS55000000700000001,2012,M03,12.4
SMS55000000700000001,2012,M04,4.8
SMS55000000700000001,2012,M05,1.6
SMS55000000700000001,2012,M06,-2.1
SMS55000000700000001,2012,M07,-8.8
SMS55000000700000001,2012,M08,4.6
SMS55000000700000001,2012,M09,4.6
SMS55000000700000001,2012,M10,3.0
SMS55000000700000001,2012,M11,8.6
SMS55000000700000001,2012,M12,-6.0
SMS55000000700000001,2013,M01,-9.7
SMS55000000700000001,2013,M02,15.8
SMS55000000700000001,2013,M03,1.6
SMS55000000700000001,2013,M04,-6.9
SMS55000000700000001,2013,M05,7.8
SMS55000000700000001,2013,M06,3.2
SMS55000000700000001,2013,M07,1.8
SMS55000000700000001,2013,M08,3.9
SMS55000000700000001,2013,M09,5.9
SMS55000000700000001,2013,M10,-0.6
SMS55000000700000001,2013,M11,-1.0
SMS55000000700000001,2013,M12,5.9
SMS55000000700000001,2014,M01,1.7
SMS55000000700000001,2014,M02,0.7
SMS55000000700000001,2014,M03,1.3
SMS55000000700000001,2014,M04,3.8
SMS55000000700000001,2014,M05,2.8
SMS55000000700000001,2014,M06,4.7
SMS55000000700000001,2014,M07,-0.6
SMS55000000700000001,2014,M08,10.3
SMS55000000700000001,2014,M09,-2.3
SMS55000000700000001,2014,M10,0.7
SMS55000000700000001,2014,M11,10.1
SMS55000000700000001,2014,M12,-5.3
SMS55000000700000001,2015,M01,2.0
SMS55000000700000001,2015,M02,1.9
SMS55000000700000001,2015,M03,4.0
SMS55000000700000001,2015,M04,2.0
SMS55000000700000001,2015,M05,5.3
SMS55000000700000001,2015,M06,1.7
SMS55000000700000001,2015,M07,4.9
SMS55000000700000001,2015,M08,2.8
SMS55000000700000001,2015,M09,1.3
SMS55000000700000001,2015,M10,4.7
SMS55000000700000001,2015,M11,-2.0
SMS55000000700000001,2015,M12,7.2
SMS55000000700000001,2016,M01,8.0
SMS55000000700000001,2016,M02,3.3
SMS55000000700000001,2016,M03,-1.3
SMS55000000700000001,2016,M04,6.8
SMS55000000700000001,2016,M05,-4.7
SMS55000000700000001,2016,M06,-0.5
SMS55000000700000001,2016,M07,9.6
SMS55000000700000001,2016,M08,7.1
SMS55000000700000001,2016,M09,-5.2
SMS55000000700000001,2016,M10,-1.3
SMS55000000700000001,2016,M11,5.6
SMS55000000700000001,2016,M12,-5.3
SMS55000000700000001,2017,M01,5.9
SMS55000000700000001,2017,M02,1.4
SMS55000000700000001,2017,M03,-0.6
SMS55000000700000001,2017,M04,-0.2
SMS55000000700000001,2017,M05,-0.9
SMS55000000700000001,2017,M06,1.7
SMS55000000700000001,2017,M07,0.0
SMS55000000700000001,2017,M08,-3.1
SMS55000000700000001,2017,M09,0.0
SMS55000000700000001,2017,M10,2.1
SMS55000000700000001,2017,M11,-3.0
SMS55000000700000001,2017,M12,5.4
SMS55000000700000001,2018,M01,4.6
SMS55000000700000001,2018,M02,1.2
SMS55000000700000001,2018,M03,2.7
SMS55000000700000001,2018,M04,-4.2
SMS55000000700000001,2018,M05,-2.7
SMS55000000700000001,2018,M06,2.4
SMS55000000700000001,2018,M07,6.1
SMS55000000700000001,2018,M08,1.5(P)

P : Preliminary


1-Month Net Change
Series Id:    SMS56000000600000001

Seasonally Adjusted
State:        Wyoming
Area:         Statewide
Supersector:  Goods Producing
Industry:     Goods Producing
Data Type:    All Employees, In Thousands


Series Id,Year,Period,Value
SMS56000000600000001,2000,M01,0.1
SMS56000000600000001,2000,M02,0.5
SMS56000000600000001,2000,M03,0.3
SMS56000000600000001,2000,M04,-0.4
SMS56000000600000001,2000,M05,-0.4
SMS56000000600000001,2000,M06,-0.5
SMS56000000600000001,2000,M07,0.4
SMS56000000600000001,2000,M08,0.2
SMS56000000600000001,2000,M09,0.0
SMS56000000600000001,2000,M10,0.1
SMS56000000600000001,2000,M11,-0.4
SMS56000000600000001,2000,M12,0.9
SMS56000000600000001,2001,M01,0.3
SMS56000000600000001,2001,M02,0.6
SMS56000000600000001,2001,M03,0.4
SMS56000000600000001,2001,M04,0.3
SMS56000000600000001,2001,M05,0.1
SMS56000000600000001,2001,M06,0.4
SMS56000000600000001,2001,M07,0.4
SMS56000000600000001,2001,M08,0.0
SMS56000000600000001,2001,M09,0.1
SMS56000000600000001,2001,M10,0.7
SMS56000000600000001,2001,M11,0.5
SMS56000000600000001,2001,M12,-0.8
SMS56000000600000001,2002,M01,-0.1
SMS56000000600000001,2002,M02,-0.7
SMS56000000600000001,2002,M03,-0.1
SMS56000000600000001,2002,M04,-0.3
SMS56000000600000001,2002,M05,0.2
SMS56000000600000001,2002,M06,-0.4
SMS56000000600000001,2002,M07,-0.3
SMS56000000600000001,2002,M08,0.1
SMS56000000600000001,2002,M09,0.2
SMS56000000600000001,2002,M10,-0.9
SMS56000000600000001,2002,M11,-0.2
SMS56000000600000001,2002,M12,-0.5
SMS56000000600000001,2003,M01,0.3
SMS56000000600000001,2003,M02,-0.1
SMS56000000600000001,2003,M03,-0.3
SMS56000000600000001,2003,M04,0.3
SMS56000000600000001,2003,M05,0.3
SMS56000000600000001,2003,M06,0.4
SMS56000000600000001,2003,M07,0.4
SMS56000000600000001,2003,M08,0.8
SMS56000000600000001,2003,M09,0.8
SMS56000000600000001,2003,M10,-0.2
SMS56000000600000001,2003,M11,-0.4
SMS56000000600000001,2003,M12,0.2
SMS56000000600000001,2004,M01,-0.4
SMS56000000600000001,2004,M02,0.2
SMS56000000600000001,2004,M03,0.3
SMS56000000600000001,2004,M04,0.3
SMS56000000600000001,2004,M05,0.0
SMS56000000600000001,2004,M06,0.4
SMS56000000600000001,2004,M07,-0.3
SMS56000000600000001,2004,M08,-0.1
SMS56000000600000001,2004,M09,-0.1
SMS56000000600000001,2004,M10,0.5
SMS56000000600000001,2004,M11,0.6
SMS56000000600000001,2004,M12,0.5
SMS56000000600000001,2005,M01,0.5
SMS56000000600000001,2005,M02,0.6
SMS56000000600000001,2005,M03,0.8
SMS56000000600000001,2005,M04,0.3
SMS56000000600000001,2005,M05,0.1
SMS56000000600000001,2005,M06,-0.1
SMS56000000600000001,2005,M07,0.8
SMS56000000600000001,2005,M08,0.3
SMS56000000600000001,2005,M09,0.6
SMS56000000600000001,2005,M10,0.5
SMS56000000600000001,2005,M11,0.6
SMS56000000600000001,2005,M12,0.6
SMS56000000600000001,2006,M01,1.9
SMS56000000600000001,2006,M02,0.6
SMS56000000600000001,2006,M03,0.5
SMS56000000600000001,2006,M04,1.1
SMS56000000600000001,2006,M05,0.9
SMS56000000600000001,2006,M06,0.1
SMS56000000600000001,2006,M07,-0.3
SMS56000000600000001,2006,M08,0.8
SMS56000000600000001,2006,M09,0.4
SMS56000000600000001,2006,M10,0.2
SMS56000000600000001,2006,M11,0.0
SMS56000000600000001,2006,M12,1.3
SMS56000000600000001,2007,M01,-0.4
SMS56000000600000001,2007,M02,0.1
SMS56000000600000001,2007,M03,0.9
SMS56000000600000001,2007,M04,-0.4
SMS56000000600000001,2007,M05,0.4
SMS56000000600000001,2007,M06,0.1
SMS56000000600000001,2007,M07,-0.1
SMS56000000600000001,2007,M08,0.0
SMS56000000600000001,2007,M09,-0.3
SMS56000000600000001,2007,M10,0.8
SMS56000000600000001,2007,M11,1.1
SMS56000000600000001,2007,M12,0.4
SMS56000000600000001,2008,M01,0.9
SMS56000000600000001,2008,M02,0.3
SMS56000000600000001,2008,M03,-0.2
SMS56000000600000001,2008,M04,-0.3
SMS56000000600000001,2008,M05,0.6
SMS56000000600000001,2008,M06,0.4
SMS56000000600000001,2008,M07,0.6
SMS56000000600000001,2008,M08,-0.1
SMS56000000600000001,2008,M09,-0.2
SMS56000000600000001,2008,M10,0.3
SMS56000000600000001,2008,M11,-0.8
SMS56000000600000001,2008,M12,-1.1
SMS56000000600000001,2009,M01,-1.8
SMS56000000600000001,2009,M02,-1.7
SMS56000000600000001,2009,M03,-1.1
SMS56000000600000001,2009,M04,-2.0
SMS56000000600000001,2009,M05,-0.3
SMS56000000600000001,2009,M06,-1.4
SMS56000000600000001,2009,M07,-0.7
SMS56000000600000001,2009,M08,-0.8
SMS56000000600000001,2009,M09,-0.5
SMS56000000600000001,2009,M10,-0.5
SMS56000000600000001,2009,M11,-0.4
SMS56000000600000001,2009,M12,0.0
SMS56000000600000001,2010,M01,0.3
SMS56000000600000001,2010,M02,0.1
SMS56000000600000001,2010,M03,0.4
SMS56000000600000001,2010,M04,0.4
SMS56000000600000001,2010,M05,-0.2
SMS56000000600000001,2010,M06,-0.3
SMS56000000600000001,2010,M07,0.1
SMS56000000600000001,2010,M08,1.0
SMS56000000600000001,2010,M09,0.0
SMS56000000600000001,2010,M10,0.5
SMS56000000600000001,2010,M11,-0.9
SMS56000000600000001,2010,M12,-0.1
SMS56000000600000001,2011,M01,-0.4
SMS56000000600000001,2011,M02,0.1
SMS56000000600000001,2011,M03,0.3
SMS56000000600000001,2011,M04,0.1
SMS56000000600000001,2011,M05,0.3
SMS56000000600000001,2011,M06,0.5
SMS56000000600000001,2011,M07,0.4
SMS56000000600000001,2011,M08,0.2
SMS56000000600000001,2011,M09,0.8
SMS56000000600000001,2011,M10,0.6
SMS56000000600000001,2011,M11,0.1
SMS56000000600000001,2011,M12,0.3
SMS56000000600000001,2012,M01,-0.4
SMS56000000600000001,2012,M02,0.0
SMS56000000600000001,2012,M03,0.1
SMS56000000600000001,2012,M04,1.3
SMS56000000600000001,2012,M05,-1.5
SMS56000000600000001,2012,M06,-0.8
SMS56000000600000001,2012,M07,-0.7
SMS56000000600000001,2012,M08,0.3
SMS56000000600000001,2012,M09,0.1
SMS56000000600000001,2012,M10,-0.1
SMS56000000600000001,2012,M11,-0.1
SMS56000000600000001,2012,M12,-0.2
SMS56000000600000001,2013,M01,0.4
SMS56000000600000001,2013,M02,-0.1
SMS56000000600000001,2013,M03,0.1
SMS56000000600000001,2013,M04,-0.2
SMS56000000600000001,2013,M05,0.2
SMS56000000600000001,2013,M06,0.4
SMS56000000600000001,2013,M07,-0.3
SMS56000000600000001,2013,M08,-0.2
SMS56000000600000001,2013,M09,-0.6
SMS56000000600000001,2013,M10,0.5
SMS56000000600000001,2013,M11,0.2
SMS56000000600000001,2013,M12,0.7
SMS56000000600000001,2014,M01,0.5
SMS56000000600000001,2014,M02,0.4
SMS56000000600000001,2014,M03,0.4
SMS56000000600000001,2014,M04,0.5
SMS56000000600000001,2014,M05,0.7
SMS56000000600000001,2014,M06,0.8
SMS56000000600000001,2014,M07,-0.5
SMS56000000600000001,2014,M08,-0.5
SMS56000000600000001,2014,M09,0.3
SMS56000000600000001,2014,M10,0.0
SMS56000000600000001,2014,M11,-0.5
SMS56000000600000001,2014,M12,0.2
SMS56000000600000001,2015,M01,-0.2
SMS56000000600000001,2015,M02,-0.5
SMS56000000600000001,2015,M03,-0.9
SMS56000000600000001,2015,M04,-1.0
SMS56000000600000001,2015,M05,-1.4
SMS56000000600000001,2015,M06,-0.8
SMS56000000600000001,2015,M07,-0.1
SMS56000000600000001,2015,M08,-0.2
SMS56000000600000001,2015,M09,-0.4
SMS56000000600000001,2015,M10,-0.1
SMS56000000600000001,2015,M11,-1.3
SMS56000000600000001,2015,M12,-0.8
SMS56000000600000001,2016,M01,-0.8
SMS56000000600000001,2016,M02,-0.9
SMS56000000600000001,2016,M03,-0.4
SMS56000000600000001,2016,M04,-0.6
SMS56000000600000001,2016,M05,-1.4
SMS56000000600000001,2016,M06,-0.8
SMS56000000600000001,2016,M07,-0.1
SMS56000000600000001,2016,M08,-0.4
SMS56000000600000001,2016,M09,-0.5
SMS56000000600000001,2016,M10,-0.1
SMS56000000600000001,2016,M11,0.3
SMS56000000600000001,2016,M12,0.0
SMS56000000600000001,2017,M01,-0.1
SMS56000000600000001,2017,M02,0.2
SMS56000000600000001,2017,M03,0.3
SMS56000000600000001,2017,M04,0.5
SMS56000000600000001,2017,M05,0.0
SMS56000000600000001,2017,M06,0.0
SMS56000000600000001,2017,M07,0.2
SMS56000000600000001,2017,M08,-0.1
SMS56000000600000001,2017,M09,0.2
SMS56000000600000001,2017,M10,0.1
SMS56000000600000001,2017,M11,-0.3
SMS56000000600000001,2017,M12,0.7
SMS56000000600000001,2018,M01,0.3
SMS56000000600000001,2018,M02,0.4
SMS56000000600000001,2018,M03,0.2
SMS56000000600000001,2018,M04,0.4
SMS56000000600000001,2018,M05,0.1
SMS56000000600000001,2018,M06,0.5
SMS56000000600000001,2018,M07,0.1
SMS56000000600000001,2018,M08,0.8(P)

P : Preliminary


1-Month Net Change
Series Id:    SMS56000000700000001

Seasonally Adjusted
